REF_DATE,GEO,North American Industry Classification System (NAICS),VALUE,STATUS,Classification Code for North American Industry Classification System (NAICS)
2011-04,Canada,"Beer, wine and liquor stores [44531]",98.4,NA,[44531]
2011-04,Canada,Health and personal care stores [446],98.4,NA,[446]
2011-04,Canada,Health and personal care stores [4461],98.4,NA,[4461]
2011-04,Canada,Pharmacies and drug stores [44611],99.1,NA,[44611]
2011-04,Canada,"Cosmetics, beauty supplies and perfume stores [44612]",96.5,NA,[44612]
2011-04,Canada,Optical goods stores [44613],84.8,NA,[44613]
2011-04,Canada,Other health and personal care stores [44619],99.6,NA,[44619]
2011-04,Canada,Gasoline stations [447],102.5,NA,[447]
2011-04,Canada,Gasoline stations [4471],102.5,NA,[4471]
2011-04,Canada,Gasoline stations with convenience stores [44711],97.8,NA,[44711]
2011-04,Canada,Other gasoline stations [44719],104.5,NA,[44719]
2011-04,Canada,Clothing and clothing accessories stores [448],99.9,NA,[448]
2011-04,Canada,Clothing stores [4481],98.6,NA,[4481]
2011-04,Canada,Men's clothing stores [44811],101.4,NA,[44811]
2011-04,Canada,Women's clothing stores [44812],94.5,NA,[44812]
2011-04,Canada,Family clothing stores [44814],101.3,NA,[44814]
2011-04,Canada,Other clothing stores [44819],94,NA,[44819]
2011-04,Canada,Shoe stores [4482],107.3,NA,[4482]
2011-04,Canada,Shoe stores [44821],107.3,NA,[44821]
2011-04,Canada,"Jewellery, luggage and leather goods stores [4483]",102.3,NA,[4483]
2011-04,Canada,Jewellery stores [44831],101.9,NA,[44831]
2011-04,Canada,Luggage and leather goods stores [44832],105.6,NA,[44832]
2011-04,Canada,"Sporting goods, hobby, book and music stores [451]",102.4,NA,[451]
2011-04,Canada,"Sporting goods, hobby and musical instrument stores [4511]",102.6,NA,[4511]
2011-04,Canada,Sporting goods stores [45111],101.5,NA,[45111]
2011-04,Canada,"Hobby, toy and game stores [45112]",107.7,NA,[45112]
2011-04,Canada,"Sewing, needlework and piece goods stores [45113]",96.9,NA,[45113]
2011-04,Canada,Musical instrument and supplies stores [45114],99,NA,[45114]
2011-04,Canada,Book stores and news dealers [4513],101.4,NA,[4513]
2011-04,Canada,Book stores and news dealers [45131],101.4,NA,[45131]
2011-04,Canada,General merchandise stores [452],93.3,NA,[452]
2011-04,Canada,Other general merchandise stores [4529],98.2,NA,[4529]
2011-04,Canada,All other general merchandise stores [45299],98.6,NA,[45299]
2011-04,Canada,Miscellaneous store retailers [453],99.2,NA,[453]
2011-04,Canada,"Office supplies, stationery and gift stores [4532]",100.5,NA,[4532]
2011-04,Canada,Office supplies and stationery stores [45321],102.2,NA,[45321]
2011-04,Canada,Other miscellaneous store retailers [4539],97.7,NA,[4539]
2011-04,Canada,Pet and pet supplies stores [45391],94.3,NA,[45391]
2011-04,Canada,All other miscellaneous store retailers [45399],99.1,NA,[45399]
2011-07,Canada,Retail trade [44-45],97.8,NA,[44-45]
2011-07,Canada,"Automotive parts, accessories and tire stores [4413]",100.3,NA,[4413]
2011-07,Canada,Automotive parts and accessories stores [44131],99.3,NA,[44131]
2011-07,Canada,Tire dealers [44132],101,NA,[44132]
2011-07,Canada,Furniture and home furnishings stores [442],100.2,NA,[442]
2011-07,Canada,Furniture stores [4421],101.2,NA,[4421]
2011-07,Canada,Furniture stores [44211],101.2,NA,[44211]
2011-07,Canada,Home furnishings stores [4422],98.5,NA,[4422]
2011-07,Canada,Floor covering stores [44221],96,NA,[44221]
2011-07,Canada,Other home furnishings stores [44229],100.6,NA,[44229]
2011-07,Canada,Electronics and appliance stores [443],112.8,NA,[443]
2011-07,Canada,Electronics and appliance stores [4431],112.8,NA,[4431]
2011-07,Canada,Electronics and appliance stores [44314],112.8,NA,[44314]
2011-07,Canada,Building material and garden equipment and supplies dealers [444],97,NA,[444]
2011-07,Canada,Building material and supplies dealers [4441],96.9,NA,[4441]
2011-07,Canada,Home centres [44411],96.5,NA,[44411]
2011-07,Canada,Paint and wallpaper stores [44412],99,NA,[44412]
2011-07,Canada,Other building material dealers [44419],98.6,NA,[44419]
2011-07,Canada,Lawn and garden equipment and supplies stores [4442],99.1,NA,[4442]
2011-07,Canada,Nursery stores and garden centres [44422],98,NA,[44422]
2011-07,Canada,Food and beverage stores [445],95.8,NA,[445]
2011-07,Canada,Grocery stores [4451],95.5,NA,[4451]
2011-07,Canada,Supermarkets and other grocery (except convenience) stores [44511],95.5,NA,[44511]
2011-07,Canada,Convenience stores [44512],95.8,NA,[44512]
2011-07,Canada,Specialty food stores [4452],92.3,NA,[4452]
2011-07,Canada,Other specialty food stores [44529],98.7,NA,[44529]
2011-07,Canada,"Beer, wine and liquor stores [4453]",98.9,NA,[4453]
2011-07,Canada,"Beer, wine and liquor stores [44531]",98.9,NA,[44531]
2011-07,Canada,Health and personal care stores [446],97.5,NA,[446]
2011-07,Canada,Health and personal care stores [4461],97.5,NA,[4461]
2011-07,Canada,Pharmacies and drug stores [44611],97.8,NA,[44611]
2011-07,Canada,"Cosmetics, beauty supplies and perfume stores [44612]",95.5,NA,[44612]
2011-07,Canada,Optical goods stores [44613],89.4,NA,[44613]
2011-07,Canada,Other health and personal care stores [44619],99.3,NA,[44619]
2011-07,Canada,Gasoline stations [447],100.6,NA,[447]
2011-07,Canada,Gasoline stations [4471],100.6,NA,[4471]
2011-07,Canada,Gasoline stations with convenience stores [44711],96.5,NA,[44711]
2011-07,Canada,Other gasoline stations [44719],102.3,NA,[44719]
2011-07,Canada,Clothing and clothing accessories stores [448],100.6,NA,[448]
2011-07,Canada,Clothing stores [4481],98.9,NA,[4481]
2011-07,Canada,Men's clothing stores [44811],102.7,NA,[44811]
2011-07,Canada,Women's clothing stores [44812],94.8,NA,[44812]
2011-07,Canada,Family clothing stores [44814],101.2,NA,[44814]
2011-07,Canada,Other clothing stores [44819],94.9,NA,[44819]
2011-07,Canada,Shoe stores [4482],109.3,NA,[4482]
2011-07,Canada,Shoe stores [44821],109.3,NA,[44821]
2011-07,Canada,"Jewellery, luggage and leather goods stores [4483]",104.7,NA,[4483]
2011-07,Canada,Jewellery stores [44831],104.9,NA,[44831]
2011-07,Canada,Luggage and leather goods stores [44832],102.8,NA,[44832]
2011-07,Canada,"Sporting goods, hobby, book and music stores [451]",101.4,NA,[451]
2011-07,Canada,"Sporting goods, hobby and musical instrument stores [4511]",101.2,NA,[4511]
2011-07,Canada,Sporting goods stores [45111],101.4,NA,[45111]
2011-07,Canada,"Hobby, toy and game stores [45112]",101.9,NA,[45112]
2011-07,Canada,"Sewing, needlework and piece goods stores [45113]",97.7,NA,[45113]
2011-07,Canada,Musical instrument and supplies stores [45114],99.5,NA,[45114]
2011-07,Canada,Book stores and news dealers [4513],102.5,NA,[4513]
2011-07,Canada,Book stores and news dealers [45131],102.5,NA,[45131]
2011-07,Canada,General merchandise stores [452],93.4,NA,[452]
2011-07,Canada,Other general merchandise stores [4529],98.6,NA,[4529]
2011-07,Canada,All other general merchandise stores [45299],99,NA,[45299]
2011-07,Canada,Miscellaneous store retailers [453],99.3,NA,[453]
2011-07,Canada,"Office supplies, stationery and gift stores [4532]",99.4,NA,[4532]
2011-07,Canada,Office supplies and stationery stores [45321],100.2,NA,[45321]
2011-07,Canada,Other miscellaneous store retailers [4539],97.8,NA,[4539]
2011-07,Canada,Pet and pet supplies stores [45391],93.4,NA,[45391]
2011-07,Canada,All other miscellaneous store retailers [45399],99.7,NA,[45399]
2011-10,Canada,Retail trade [44-45],98.4,NA,[44-45]
2011-10,Canada,"Automotive parts, accessories and tire stores [4413]",99.4,NA,[4413]
2011-10,Canada,Automotive parts and accessories stores [44131],99.3,NA,[44131]
2011-10,Canada,Tire dealers [44132],99.5,NA,[44132]
2011-10,Canada,Furniture and home furnishings stores [442],99.4,NA,[442]
2011-10,Canada,Furniture stores [4421],100.2,NA,[4421]
2011-10,Canada,Furniture stores [44211],100.2,NA,[44211]
2011-10,Canada,Home furnishings stores [4422],98.2,NA,[4422]
2011-10,Canada,Floor covering stores [44221],96.4,NA,[44221]
2011-10,Canada,Other home furnishings stores [44229],99.7,NA,[44229]
2011-10,Canada,Electronics and appliance stores [443],109,NA,[443]
2011-10,Canada,Electronics and appliance stores [4431],109,NA,[4431]
2011-10,Canada,Electronics and appliance stores [44314],109,NA,[44314]
2011-10,Canada,Building material and garden equipment and supplies dealers [444],97.7,NA,[444]
2011-10,Canada,Building material and supplies dealers [4441],97.5,NA,[4441]
2011-10,Canada,Home centres [44411],97.2,NA,[44411]
2011-10,Canada,Paint and wallpaper stores [44412],99.8,NA,[44412]
2011-10,Canada,Other building material dealers [44419],99.3,NA,[44419]
2011-10,Canada,Lawn and garden equipment and supplies stores [4442],101.4,NA,[4442]
2011-10,Canada,Nursery stores and garden centres [44422],100.5,NA,[44422]
2011-10,Canada,Food and beverage stores [445],97.9,NA,[445]
2011-10,Canada,Grocery stores [4451],98.1,NA,[4451]
2011-10,Canada,Supermarkets and other grocery (except convenience) stores [44511],98.2,NA,[44511]
2011-10,Canada,Convenience stores [44512],97.1,NA,[44512]
2011-10,Canada,Specialty food stores [4452],95.5,NA,[4452]
2011-10,Canada,Other specialty food stores [44529],99.4,NA,[44529]
2011-10,Canada,"Beer, wine and liquor stores [4453]",97.8,NA,[4453]
2011-10,Canada,"Beer, wine and liquor stores [44531]",97.8,NA,[44531]
2011-10,Canada,Health and personal care stores [446],96.9,NA,[446]
2011-10,Canada,Health and personal care stores [4461],96.9,NA,[4461]
2011-10,Canada,Pharmacies and drug stores [44611],97.4,NA,[44611]
2011-10,Canada,"Cosmetics, beauty supplies and perfume stores [44612]",97.5,NA,[44612]
2011-10,Canada,Optical goods stores [44613],84.6,NA,[44613]
2011-10,Canada,Other health and personal care stores [44619],99.4,NA,[44619]
2011-10,Canada,Gasoline stations [447],97.8,NA,[447]
2011-10,Canada,Gasoline stations [4471],97.8,NA,[4471]
2011-10,Canada,Gasoline stations with convenience stores [44711],96.3,NA,[44711]
2011-10,Canada,Other gasoline stations [44719],98.5,NA,[44719]
2011-10,Canada,Clothing and clothing accessories stores [448],101.3,NA,[448]
2011-10,Canada,Clothing stores [4481],100.6,NA,[4481]
2011-10,Canada,Men's clothing stores [44811],102.9,NA,[44811]
2011-10,Canada,Women's clothing stores [44812],98.4,NA,[44812]
2011-10,Canada,Family clothing stores [44814],102.6,NA,[44814]
2011-10,Canada,Other clothing stores [44819],95.9,NA,[44819]
2011-10,Canada,Shoe stores [4482],107.1,NA,[4482]
2011-10,Canada,Shoe stores [44821],107.1,NA,[44821]
2011-10,Canada,"Jewellery, luggage and leather goods stores [4483]",101.3,NA,[4483]
2011-10,Canada,Jewellery stores [44831],101.5,NA,[44831]
2011-10,Canada,Luggage and leather goods stores [44832],99.7,NA,[44832]
2011-10,Canada,"Sporting goods, hobby, book and music stores [451]",100.7,NA,[451]
2011-10,Canada,"Sporting goods, hobby and musical instrument stores [4511]",100.2,NA,[4511]
2011-10,Canada,Sporting goods stores [45111],99.9,NA,[45111]
2011-10,Canada,"Hobby, toy and game stores [45112]",101.5,NA,[45112]
2011-10,Canada,"Sewing, needlework and piece goods stores [45113]",98.3,NA,[45113]
2011-10,Canada,Musical instrument and supplies stores [45114],99.1,NA,[45114]
2011-10,Canada,Book stores and news dealers [4513],103,NA,[4513]
2011-10,Canada,Book stores and news dealers [45131],103,NA,[45131]
2011-10,Canada,General merchandise stores [452],96.8,NA,[452]
2011-10,Canada,Other general merchandise stores [4529],99.1,NA,[4529]
2011-10,Canada,All other general merchandise stores [45299],99.4,NA,[45299]
2011-10,Canada,Miscellaneous store retailers [453],98.6,NA,[453]
2011-10,Canada,"Office supplies, stationery and gift stores [4532]",97.5,NA,[4532]
2011-10,Canada,Office supplies and stationery stores [45321],97,NA,[45321]
2011-10,Canada,Other miscellaneous store retailers [4539],98,NA,[4539]
2011-10,Canada,Pet and pet supplies stores [45391],93.6,NA,[45391]
2011-10,Canada,All other miscellaneous store retailers [45399],99.9,NA,[45399]
2012-01,Canada,Retail trade [44-45],98.7,NA,[44-45]
2012-01,Canada,"Automotive parts, accessories and tire stores [4413]",99.2,NA,[4413]
2012-01,Canada,Automotive parts and accessories stores [44131],99.2,NA,[44131]
2012-01,Canada,Tire dealers [44132],99.3,NA,[44132]
2012-01,Canada,Furniture and home furnishings stores [442],98.6,NA,[442]
2012-01,Canada,Furniture stores [4421],97.6,NA,[4421]
2012-01,Canada,Furniture stores [44211],97.6,NA,[44211]
2012-01,Canada,Home furnishings stores [4422],100.4,NA,[4422]
2012-01,Canada,Floor covering stores [44221],101.1,NA,[44221]
2012-01,Canada,Other home furnishings stores [44229],99.8,NA,[44229]
2012-01,Canada,Electronics and appliance stores [443],104.9,NA,[443]
2012-01,Canada,Electronics and appliance stores [4431],104.9,NA,[4431]
2012-01,Canada,Electronics and appliance stores [44314],104.9,NA,[44314]
2012-01,Canada,Building material and garden equipment and supplies dealers [444],99.1,NA,[444]
2012-01,Canada,Building material and supplies dealers [4441],99.1,NA,[4441]
2012-01,Canada,Home centres [44411],99.4,NA,[44411]
2012-01,Canada,Paint and wallpaper stores [44412],98.6,NA,[44412]
2012-01,Canada,Other building material dealers [44419],98.7,NA,[44419]
2012-01,Canada,Lawn and garden equipment and supplies stores [4442],99.1,NA,[4442]
2012-01,Canada,Nursery stores and garden centres [44422],98.3,NA,[44422]
2012-01,Canada,Food and beverage stores [445],99.4,NA,[445]
2012-01,Canada,Grocery stores [4451],99.7,NA,[4451]
2012-01,Canada,Supermarkets and other grocery (except convenience) stores [44511],100.1,NA,[44511]
2012-01,Canada,Convenience stores [44512],95.6,NA,[44512]
2012-01,Canada,Specialty food stores [4452],96.8,NA,[4452]
2012-01,Canada,Other specialty food stores [44529],98.2,NA,[44529]
2012-01,Canada,"Beer, wine and liquor stores [4453]",98.7,NA,[4453]
2012-01,Canada,"Beer, wine and liquor stores [44531]",98.7,NA,[44531]
2012-01,Canada,Health and personal care stores [446],97.1,NA,[446]
2012-01,Canada,Health and personal care stores [4461],97.1,NA,[4461]
2012-01,Canada,Pharmacies and drug stores [44611],97.4,NA,[44611]
2012-01,Canada,"Cosmetics, beauty supplies and perfume stores [44612]",97.3,NA,[44612]
2012-01,Canada,Optical goods stores [44613],88.1,NA,[44613]
2012-01,Canada,Other health and personal care stores [44619],100.2,NA,[44619]
2012-01,Canada,Gasoline stations [447],95.1,NA,[447]
2012-01,Canada,Gasoline stations [4471],95.1,NA,[4471]
2012-01,Canada,Gasoline stations with convenience stores [44711],98,NA,[44711]
2012-01,Canada,Other gasoline stations [44719],93.8,NA,[44719]
2012-01,Canada,Clothing and clothing accessories stores [448],101.6,NA,[448]
2012-01,Canada,Clothing stores [4481],101.1,NA,[4481]
2012-01,Canada,Men's clothing stores [44811],101.8,NA,[44811]
2012-01,Canada,Women's clothing stores [44812],100.3,NA,[44812]
2012-01,Canada,Family clothing stores [44814],102.6,NA,[44814]
2012-01,Canada,Other clothing stores [44819],96.2,NA,[44819]
2012-01,Canada,Shoe stores [4482],106.6,NA,[4482]
2012-01,Canada,Shoe stores [44821],106.6,NA,[44821]
2012-01,Canada,"Jewellery, luggage and leather goods stores [4483]",101,NA,[4483]
2012-01,Canada,Jewellery stores [44831],101.4,NA,[44831]
2012-01,Canada,Luggage and leather goods stores [44832],97.7,NA,[44832]
2012-01,Canada,"Sporting goods, hobby, book and music stores [451]",99.3,NA,[451]
2012-01,Canada,"Sporting goods, hobby and musical instrument stores [4511]",98.6,NA,[4511]
2012-01,Canada,Sporting goods stores [45111],99.9,NA,[45111]
2012-01,Canada,"Hobby, toy and game stores [45112]",95.3,NA,[45112]
2012-01,Canada,"Sewing, needlework and piece goods stores [45113]",98.4,NA,[45113]
2012-01,Canada,Musical instrument and supplies stores [45114],99.3,NA,[45114]
2012-01,Canada,Book stores and news dealers [4513],102.1,NA,[4513]
2012-01,Canada,Book stores and news dealers [45131],102.1,NA,[45131]
2012-01,Canada,General merchandise stores [452],98.8,NA,[452]
2012-01,Canada,Other general merchandise stores [4529],102.4,NA,[4529]
2012-01,Canada,All other general merchandise stores [45299],102.8,NA,[45299]
2012-01,Canada,Miscellaneous store retailers [453],100.5,NA,[453]
2012-01,Canada,"Office supplies, stationery and gift stores [4532]",102.1,NA,[4532]
2012-01,Canada,Office supplies and stationery stores [45321],103.9,NA,[45321]
2012-01,Canada,Other miscellaneous store retailers [4539],98,NA,[4539]
2012-01,Canada,Pet and pet supplies stores [45391],94.3,NA,[45391]
2012-01,Canada,All other miscellaneous store retailers [45399],99.6,NA,[45399]
2012-04,Canada,Retail trade [44-45],99.5,NA,[44-45]
2012-04,Canada,"Automotive parts, accessories and tire stores [4413]",100.1,NA,[4413]
2012-04,Canada,Automotive parts and accessories stores [44131],99.1,NA,[44131]
2012-04,Canada,Tire dealers [44132],100.9,NA,[44132]
2012-04,Canada,Furniture and home furnishings stores [442],98.2,NA,[442]
2012-04,Canada,Furniture stores [4421],96.8,NA,[4421]
2012-04,Canada,Furniture stores [44211],96.8,NA,[44211]
2012-04,Canada,Home furnishings stores [4422],100.6,NA,[4422]
2012-04,Canada,Floor covering stores [44221],101,NA,[44221]
2012-04,Canada,Other home furnishings stores [44229],100.3,NA,[44229]
2012-04,Canada,Electronics and appliance stores [443],103.7,NA,[443]
2012-04,Canada,Electronics and appliance stores [4431],103.7,NA,[4431]
2012-04,Canada,Electronics and appliance stores [44314],103.7,NA,[44314]
2012-04,Canada,Building material and garden equipment and supplies dealers [444],98.7,NA,[444]
2012-04,Canada,Building material and supplies dealers [4441],98.6,NA,[4441]
2012-04,Canada,Home centres [44411],99.2,NA,[44411]
2012-04,Canada,Paint and wallpaper stores [44412],96.9,NA,[44412]
2012-04,Canada,Other building material dealers [44419],98.8,NA,[44419]
2012-04,Canada,Lawn and garden equipment and supplies stores [4442],100.5,NA,[4442]
2012-04,Canada,Nursery stores and garden centres [44422],100.2,NA,[44422]
2012-04,Canada,Food and beverage stores [445],99.2,NA,[445]
2012-04,Canada,Grocery stores [4451],99.2,NA,[4451]
2012-04,Canada,Supermarkets and other grocery (except convenience) stores [44511],99.5,NA,[44511]
2012-04,Canada,Convenience stores [44512],96.6,NA,[44512]
2012-04,Canada,Specialty food stores [4452],97.8,NA,[4452]
2012-04,Canada,Other specialty food stores [44529],98.6,NA,[44529]
2012-04,Canada,"Beer, wine and liquor stores [4453]",99.3,NA,[4453]
2012-04,Canada,"Beer, wine and liquor stores [44531]",99.3,NA,[44531]
2012-04,Canada,Health and personal care stores [446],99.2,NA,[446]
2012-04,Canada,Health and personal care stores [4461],99.2,NA,[4461]
2012-04,Canada,Pharmacies and drug stores [44611],99.5,NA,[44611]
2012-04,Canada,"Cosmetics, beauty supplies and perfume stores [44612]",97.6,NA,[44612]
2012-04,Canada,Optical goods stores [44613],91.5,NA,[44613]
2012-04,Canada,Other health and personal care stores [44619],100.5,NA,[44619]
2012-04,Canada,Gasoline stations [447],103.4,NA,[447]
2012-04,Canada,Gasoline stations [4471],103.4,NA,[4471]
2012-04,Canada,Gasoline stations with convenience stores [44711],100.7,NA,[44711]
2012-04,Canada,Other gasoline stations [44719],104.5,NA,[44719]
2012-04,Canada,Clothing and clothing accessories stores [448],101.1,NA,[448]
2012-04,Canada,Clothing stores [4481],100.5,NA,[4481]
2012-04,Canada,Men's clothing stores [44811],103.7,NA,[44811]
2012-04,Canada,Women's clothing stores [44812],96.9,NA,[44812]
2012-04,Canada,Family clothing stores [44814],102.8,NA,[44814]
2012-04,Canada,Other clothing stores [44819],97.1,NA,[44819]
2012-04,Canada,Shoe stores [4482],106.1,NA,[4482]
2012-04,Canada,Shoe stores [44821],106.1,NA,[44821]
2012-04,Canada,"Jewellery, luggage and leather goods stores [4483]",101,NA,[4483]
2012-04,Canada,Jewellery stores [44831],101.2,NA,[44831]
2012-04,Canada,Luggage and leather goods stores [44832],99,NA,[44832]
2012-04,Canada,"Sporting goods, hobby, book and music stores [451]",99.5,NA,[451]
2012-04,Canada,"Sporting goods, hobby and musical instrument stores [4511]",98.5,NA,[4511]
2012-04,Canada,Sporting goods stores [45111],98.8,NA,[45111]
2012-04,Canada,"Hobby, toy and game stores [45112]",97.8,NA,[45112]
2012-04,Canada,"Sewing, needlework and piece goods stores [45113]",96.9,NA,[45113]
2012-04,Canada,Musical instrument and supplies stores [45114],99.1,NA,[45114]
2012-04,Canada,Book stores and news dealers [4513],103.8,NA,[4513]
2012-04,Canada,Book stores and news dealers [45131],103.8,NA,[45131]
2012-04,Canada,General merchandise stores [452],95.9,NA,[452]
2012-04,Canada,Other general merchandise stores [4529],100.9,NA,[4529]
2012-04,Canada,All other general merchandise stores [45299],101.3,NA,[45299]
2012-04,Canada,Miscellaneous store retailers [453],100.2,NA,[453]
2012-04,Canada,"Office supplies, stationery and gift stores [4532]",101.2,NA,[4532]
2012-04,Canada,Office supplies and stationery stores [45321],102,NA,[45321]
2012-04,Canada,Other miscellaneous store retailers [4539],98.4,NA,[4539]
2012-04,Canada,Pet and pet supplies stores [45391],95.7,NA,[45391]
2012-04,Canada,All other miscellaneous store retailers [45399],99.5,NA,[45399]
2012-07,Canada,Retail trade [44-45],99,NA,[44-45]
2012-07,Canada,"Automotive parts, accessories and tire stores [4413]",100,NA,[4413]
2012-07,Canada,Automotive parts and accessories stores [44131],98.7,NA,[44131]
2012-07,Canada,Tire dealers [44132],100.9,NA,[44132]
2012-07,Canada,Furniture and home furnishings stores [442],99.1,NA,[442]
2012-07,Canada,Furniture stores [4421],98.1,NA,[4421]
2012-07,Canada,Furniture stores [44211],98.1,NA,[44211]
2012-07,Canada,Home furnishings stores [4422],100.8,NA,[4422]
2012-07,Canada,Floor covering stores [44221],101.4,NA,[44221]
2012-07,Canada,Other home furnishings stores [44229],100.2,NA,[44229]
2012-07,Canada,Electronics and appliance stores [443],103.2,NA,[443]
2012-07,Canada,Electronics and appliance stores [4431],103.2,NA,[4431]
2012-07,Canada,Electronics and appliance stores [44314],103.2,NA,[44314]
2012-07,Canada,Building material and garden equipment and supplies dealers [444],99,NA,[444]
2012-07,Canada,Building material and supplies dealers [4441],99,NA,[4441]
2012-07,Canada,Home centres [44411],99.5,NA,[44411]
2012-07,Canada,Paint and wallpaper stores [44412],97.2,NA,[44412]
2012-07,Canada,Other building material dealers [44419],99.1,NA,[44419]
2012-07,Canada,Lawn and garden equipment and supplies stores [4442],99.6,NA,[4442]
2012-07,Canada,Nursery stores and garden centres [44422],99.6,NA,[44422]
2012-07,Canada,Food and beverage stores [445],98.7,NA,[445]
2012-07,Canada,Grocery stores [4451],98.9,NA,[4451]
2012-07,Canada,Supermarkets and other grocery (except convenience) stores [44511],99.2,NA,[44511]
2012-07,Canada,Convenience stores [44512],95.8,NA,[44512]
2012-07,Canada,Specialty food stores [4452],98.7,NA,[4452]
2012-07,Canada,Other specialty food stores [44529],100.4,NA,[44529]
2012-07,Canada,"Beer, wine and liquor stores [4453]",98.2,NA,[4453]
2012-07,Canada,"Beer, wine and liquor stores [44531]",98.2,NA,[44531]
2012-07,Canada,Health and personal care stores [446],98.7,NA,[446]
2012-07,Canada,Health and personal care stores [4461],98.7,NA,[4461]
2012-07,Canada,Pharmacies and drug stores [44611],99,NA,[44611]
2012-07,Canada,"Cosmetics, beauty supplies and perfume stores [44612]",96.9,NA,[44612]
2012-07,Canada,Optical goods stores [44613],89.9,NA,[44613]
2012-07,Canada,Other health and personal care stores [44619],100.5,NA,[44619]
2012-07,Canada,Gasoline stations [447],97.8,NA,[447]
2012-07,Canada,Gasoline stations [4471],97.8,NA,[4471]
2012-07,Canada,Gasoline stations with convenience stores [44711],99.5,NA,[44711]
2012-07,Canada,Other gasoline stations [44719],97,NA,[44719]
2012-07,Canada,Clothing and clothing accessories stores [448],100.3,NA,[448]
2012-07,Canada,Clothing stores [4481],99.4,NA,[4481]
2012-07,Canada,Men's clothing stores [44811],101.4,NA,[44811]
2012-07,Canada,Women's clothing stores [44812],94.6,NA,[44812]
2012-07,Canada,Family clothing stores [44814],102,NA,[44814]
2012-07,Canada,Other clothing stores [44819],98.2,NA,[44819]
2012-07,Canada,Shoe stores [4482],105.4,NA,[4482]
2012-07,Canada,Shoe stores [44821],105.4,NA,[44821]
2012-07,Canada,"Jewellery, luggage and leather goods stores [4483]",102,NA,[4483]
2012-07,Canada,Jewellery stores [44831],102.1,NA,[44831]
2012-07,Canada,Luggage and leather goods stores [44832],100.6,NA,[44832]
2012-07,Canada,"Sporting goods, hobby, book and music stores [451]",98.5,NA,[451]
2012-07,Canada,"Sporting goods, hobby and musical instrument stores [4511]",97.4,NA,[4511]
2012-07,Canada,Sporting goods stores [45111],99.2,NA,[45111]
2012-07,Canada,"Hobby, toy and game stores [45112]",92,NA,[45112]
2012-07,Canada,"Sewing, needlework and piece goods stores [45113]",98,NA,[45113]
2012-07,Canada,Musical instrument and supplies stores [45114],100.1,NA,[45114]
2012-07,Canada,Book stores and news dealers [4513],103.6,NA,[4513]
2012-07,Canada,Book stores and news dealers [45131],103.6,NA,[45131]
2012-07,Canada,General merchandise stores [452],98.8,NA,[452]
2012-07,Canada,Other general merchandise stores [4529],100.4,NA,[4529]
2012-07,Canada,All other general merchandise stores [45299],100.7,NA,[45299]
2012-07,Canada,Miscellaneous store retailers [453],100.9,NA,[453]
2012-07,Canada,"Office supplies, stationery and gift stores [4532]",102,NA,[4532]
2012-07,Canada,Office supplies and stationery stores [45321],103.2,NA,[45321]
2012-07,Canada,Other miscellaneous store retailers [4539],99.1,NA,[4539]
2012-07,Canada,Pet and pet supplies stores [45391],96.7,NA,[45391]
2012-07,Canada,All other miscellaneous store retailers [45399],100,NA,[45399]
2012-10,Canada,Retail trade [44-45],98.9,NA,[44-45]
2012-10,Canada,"Automotive parts, accessories and tire stores [4413]",100.7,NA,[4413]
2012-10,Canada,Automotive parts and accessories stores [44131],99.6,NA,[44131]
2012-10,Canada,Tire dealers [44132],101.5,NA,[44132]
2012-10,Canada,Furniture and home furnishings stores [442],99.1,NA,[442]
2012-10,Canada,Furniture stores [4421],98.3,NA,[4421]
2012-10,Canada,Furniture stores [44211],98.3,NA,[44211]
2012-10,Canada,Home furnishings stores [4422],100.4,NA,[4422]
2012-10,Canada,Floor covering stores [44221],100.4,NA,[44221]
2012-10,Canada,Other home furnishings stores [44229],100.4,NA,[44229]
2012-10,Canada,Electronics and appliance stores [443],103.2,NA,[443]
2012-10,Canada,Electronics and appliance stores [4431],103.2,NA,[4431]
2012-10,Canada,Electronics and appliance stores [44314],103.2,NA,[44314]
2012-10,Canada,Building material and garden equipment and supplies dealers [444],100.2,NA,[444]
2012-10,Canada,Building material and supplies dealers [4441],100.2,NA,[4441]
2012-10,Canada,Home centres [44411],100.9,NA,[44411]
2012-10,Canada,Paint and wallpaper stores [44412],100,NA,[44412]
2012-10,Canada,Other building material dealers [44419],100.5,NA,[44419]
2012-10,Canada,Lawn and garden equipment and supplies stores [4442],99.7,NA,[4442]
2012-10,Canada,Nursery stores and garden centres [44422],100.5,NA,[44422]
2012-10,Canada,Food and beverage stores [445],99.3,NA,[445]
2012-10,Canada,Grocery stores [4451],99.5,NA,[4451]
2012-10,Canada,Supermarkets and other grocery (except convenience) stores [44511],99.8,NA,[44511]
2012-10,Canada,Convenience stores [44512],96.8,NA,[44512]
2012-10,Canada,Specialty food stores [4452],98.9,NA,[4452]
2012-10,Canada,Other specialty food stores [44529],99.4,NA,[44529]
2012-10,Canada,"Beer, wine and liquor stores [4453]",98.4,NA,[4453]
2012-10,Canada,"Beer, wine and liquor stores [44531]",98.4,NA,[44531]
2012-10,Canada,Health and personal care stores [446],101.1,NA,[446]
2012-10,Canada,Health and personal care stores [4461],101.1,NA,[4461]
2012-10,Canada,Pharmacies and drug stores [44611],101.4,NA,[44611]
