REF_DATE,GEO,North American Industry Classification System (NAICS),VALUE,STATUS,Classification Code for North American Industry Classification System (NAICS)
2008-01,Canada,Wholesale trade [41],93.6,NA,[41]
2008-01,Canada,Farm product merchant wholesalers [411],92.7,NA,[411]
2008-01,Canada,Farm product merchant wholesalers [4111],92.7,NA,[4111]
2008-01,Canada,Live animal merchant wholesalers [41111],69,NA,[41111]
2008-01,Canada,Oilseed and grain merchant wholesalers [41112],96.3,NA,[41112]
2008-01,Canada,Nursery stock and plant merchant wholesalers [41113],80.8,NA,[41113]
2008-01,Canada,Other farm product merchant wholesalers [41119],145.8,NA,[41119]
2008-01,Canada,Petroleum and petroleum products merchant wholesalers [412],84.6,NA,[412]
2008-01,Canada,Petroleum and petroleum products merchant wholesalers [4121],84.6,NA,[4121]
2008-01,Canada,Petroleum and petroleum products merchant wholesalers [41211],84.6,NA,[41211]
2008-01,Canada,"Food, beverage and tobacco merchant wholesalers [413]",86.2,NA,[413]
2008-01,Canada,Food merchant wholesalers [4131],85.5,NA,[4131]
2008-01,Canada,General-line food merchant wholesalers [41311],94,NA,[41311]
2008-01,Canada,Dairy and milk products merchant wholesalers [41312],92.1,NA,[41312]
2008-01,Canada,Poultry and egg merchant wholesalers [41313],84.7,NA,[41313]
2008-01,Canada,Fish and seafood product merchant wholesalers [41314],76.1,NA,[41314]
2008-01,Canada,Fresh fruit and vegetable merchant wholesalers [41315],112.1,NA,[41315]
2008-01,Canada,Red meat and meat product merchant wholesalers [41316],82.9,NA,[41316]
2008-01,Canada,Other specialty-line food merchant wholesalers [41319],76.9,NA,[41319]
2008-01,Canada,Beverage merchant wholesalers [4132],93.6,NA,[4132]
2008-01,Canada,Non-alcoholic beverage merchant wholesalers [41321],79.4,NA,[41321]
2008-01,Canada,Alcoholic beverage merchant wholesalers [41322],99.2,NA,[41322]
2008-01,Canada,Cigarette and tobacco product merchant wholesalers [4133],86.7,NA,[4133]
2008-01,Canada,Cigarette and tobacco product merchant wholesalers [41331],86.7,NA,[41331]
2008-01,Canada,Personal and household goods merchant wholesalers [414],98.3,NA,[414]
2008-01,Canada,"Textile, clothing and footwear merchant wholesalers [4141]",99.4,NA,[4141]
2008-01,Canada,Clothing and clothing accessories merchant wholesalers [41411],99.3,NA,[41411]
2008-01,Canada,Footwear merchant wholesalers [41412],116,NA,[41412]
2008-01,Canada,"Piece goods, notions and other dry goods merchant wholesalers [41413]",83.2,NA,[41413]
2008-01,Canada,Home entertainment equipment and household appliance merchant wholesalers [4142],117.8,NA,[4142]
2008-01,Canada,Home entertainment equipment merchant wholesalers [41421],144.6,NA,[41421]
2008-01,Canada,Household appliance merchant wholesalers [41422],98.9,NA,[41422]
2008-01,Canada,Home furnishings merchant wholesalers [4143],105.8,NA,[4143]
2008-01,Canada,"China, glassware, crockery and pottery merchant wholesalers [41431]",103.8,NA,[41431]
2008-01,Canada,Floor covering merchant wholesalers [41432],97.9,NA,[41432]
2008-01,Canada,"Linen, drapery and other textile furnishings merchant wholesalers [41433]",96.7,NA,[41433]
2008-01,Canada,Other home furnishings merchant wholesalers [41439],116.1,NA,[41439]
2008-01,Canada,Personal goods merchant wholesalers [4144],91.1,NA,[4144]
2008-01,Canada,Jewellery and watch merchant wholesalers [41441],106.9,NA,[41441]
2008-01,Canada,"Book, periodical and newspaper merchant wholesalers [41442]",64.9,NA,[41442]
2008-01,Canada,Photographic equipment and supplies merchant wholesalers [41443],142,NA,[41443]
2008-01,Canada,Sound recording merchant wholesalers [41444],87.1,NA,[41444]
2008-01,Canada,Video recording merchant wholesalers [41445],109.2,NA,[41445]
2008-01,Canada,Toy and hobby goods merchant wholesalers [41446],82.6,NA,[41446]
2008-01,Canada,Amusement and sporting goods merchant wholesalers [41447],98.2,NA,[41447]
2008-01,Canada,"Pharmaceuticals, toiletries, cosmetics and sundries merchant wholesalers [4145]",96.6,NA,[4145]
2008-01,Canada,Pharmaceuticals and pharmacy supplies merchant wholesalers [41451],96.4,NA,[41451]
2008-01,Canada,"Toiletries, cosmetics and sundries merchant wholesalers [41452]",96.9,NA,[41452]
2008-01,Canada,Motor vehicle and motor vehicle parts and accessories merchant wholesalers [415],92.2,NA,[415]
2008-01,Canada,Motor vehicle merchant wholesalers [4151],102.2,NA,[4151]
2008-01,Canada,New and used automobile and light-duty truck merchant wholesalers [41511],97.6,NA,[41511]
2008-01,Canada,"Truck, truck tractor and bus merchant wholesalers [41512]",125.7,NA,[41512]
2008-01,Canada,Recreational and other motor vehicles merchant wholesalers [41519],101.7,NA,[41519]
2008-01,Canada,New motor vehicle parts and accessories merchant wholesalers [4152],81.9,NA,[4152]
2008-01,Canada,Tire merchant wholesalers [41521],80.5,NA,[41521]
2008-01,Canada,Other new motor vehicle parts and accessories merchant wholesalers [41529],82.2,NA,[41529]
2008-01,Canada,Used motor vehicle parts and accessories merchant wholesalers [4153],71.3,NA,[4153]
2008-01,Canada,Used motor vehicle parts and accessories merchant wholesalers [41531],71.3,NA,[41531]
2008-01,Canada,Building material and supplies merchant wholesalers [416],98.3,NA,[416]
2008-01,Canada,"Electrical, plumbing, heating and air-conditioning equipment and supplies merchant wholesalers [4161]",94,NA,[4161]
2008-01,Canada,Electrical wiring and construction supplies merchant wholesalers [41611],99.2,NA,[41611]
2008-01,Canada,"Plumbing, heating and air-conditioning equipment and supplies merchant wholesalers [41612]",88.8,NA,[41612]
2008-01,Canada,Metal service centres [4162],104.1,NA,[4162]
2008-01,Canada,Metal service centres [41621],104.1,NA,[41621]
2008-01,Canada,"Lumber, millwork, hardware and other building supplies merchant wholesalers [4163]",99.3,NA,[4163]
2008-01,Canada,General-line building supplies merchant wholesalers [41631],95.7,NA,[41631]
2008-01,Canada,"Lumber, plywood and millwork merchant wholesalers [41632]",72,NA,[41632]
2008-01,Canada,Hardware merchant wholesalers [41633],117.9,NA,[41633]
2008-01,Canada,"Paint, glass and wallpaper merchant wholesalers [41634]",85,NA,[41634]
2008-01,Canada,Other specialty-line building supplies merchant wholesalers [41639],117.4,NA,[41639]
2008-01,Canada,"Machinery, equipment and supplies merchant wholesalers [417]",99.1,NA,[417]
2008-01,Canada,"Farm, lawn and garden machinery and equipment merchant wholesalers [4171]",92.8,NA,[4171]
2008-01,Canada,"Farm, lawn and garden machinery and equipment merchant wholesalers [41711]",92.8,NA,[41711]
2008-01,Canada,"Construction, forestry, mining, and industrial machinery, equipment and supplies merchant wholesalers [4172]",93.1,NA,[4172]
2008-01,Canada,"Construction and forestry machinery, equipment and supplies merchant wholesalers [41721]",99.1,NA,[41721]
2008-01,Canada,"Mining and oil and gas well machinery, equipment and supplies merchant wholesalers [41722]",85.9,NA,[41722]
2008-01,Canada,"Industrial machinery, equipment and supplies merchant wholesalers [41723]",93.4,NA,[41723]
2008-01,Canada,Computer and communications equipment and supplies merchant wholesalers [4173],94.4,NA,[4173]
2008-01,Canada,"Computer, computer peripheral and pre-packaged software merchant wholesalers [41731]",117.1,NA,[41731]
2008-01,Canada,"Electronic components, navigational and communications equipment and supplies merchant wholesalers [41732]",66.2,NA,[41732]
2008-01,Canada,"Other machinery, equipment and supplies merchant wholesalers [4179]",113.6,NA,[4179]
2008-01,Canada,Office and store machinery and equipment merchant wholesalers [41791],112.3,NA,[41791]
2008-01,Canada,"Service establishment machinery, equipment and supplies merchant wholesalers [41792]",99.9,NA,[41792]
2008-01,Canada,"Professional machinery, equipment and supplies merchant wholesalers [41793]",129.6,NA,[41793]
2008-01,Canada,"All other machinery, equipment and supplies merchant wholesalers [41799]",83.2,NA,[41799]
2008-01,Canada,Miscellaneous merchant wholesalers [418],87.6,NA,[418]
2008-01,Canada,Recyclable material merchant wholesalers [4181],92.7,NA,[4181]
2008-01,Canada,Recyclable metal merchant wholesalers [41811],87.6,NA,[41811]
2008-01,Canada,Recyclable paper and paperboard merchant wholesalers [41812],137.1,NA,[41812]
2008-01,Canada,Other recyclable material merchant wholesalers [41819],72,NA,[41819]
2008-01,Canada,"Paper, paper product and disposable plastic product merchant wholesalers [4182]",92.5,NA,[4182]
2008-01,Canada,Stationery and office supplies merchant wholesalers [41821],86.5,NA,[41821]
2008-01,Canada,Other paper and disposable plastic product merchant wholesalers [41822],102.8,NA,[41822]
2008-01,Canada,Agricultural supplies merchant wholesalers [4183],100.1,NA,[4183]
2008-01,Canada,Agricultural feed merchant wholesalers [41831],77,NA,[41831]
2008-01,Canada,Seed merchant wholesalers [41832],108.2,NA,[41832]
2008-01,Canada,Agricultural chemical and other farm supplies merchant wholesalers [41839],103.5,NA,[41839]
2008-01,Canada,Chemical (except agricultural) and allied product merchant wholesalers [4184],59.6,NA,[4184]
2008-01,Canada,Chemical (except agricultural) and allied product merchant wholesalers [41841],59.6,NA,[41841]
2008-01,Canada,Other miscellaneous merchant wholesalers [4189],100.9,NA,[4189]
2008-01,Canada,Log and wood chip merchant wholesalers [41891],92.5,NA,[41891]
2008-01,Canada,"Mineral, ore and precious metal merchant wholesalers [41892]",108.5,NA,[41892]
2008-01,Canada,Second-hand goods (except machinery and automotive) merchant wholesalers [41893],134.5,NA,[41893]
2008-01,Canada,All other merchant wholesalers [41899],100,NA,[41899]
2008-02,Canada,Wholesale trade [41],95.3,NA,[41]
2008-02,Canada,Farm product merchant wholesalers [411],101.8,NA,[411]
2008-02,Canada,Farm product merchant wholesalers [4111],101.8,NA,[4111]
2008-02,Canada,Live animal merchant wholesalers [41111],80.1,NA,[41111]
2008-02,Canada,Oilseed and grain merchant wholesalers [41112],105.2,NA,[41112]
2008-02,Canada,Nursery stock and plant merchant wholesalers [41113],88.2,NA,[41113]
2008-02,Canada,Other farm product merchant wholesalers [41119],154.2,NA,[41119]
2008-02,Canada,Petroleum and petroleum products merchant wholesalers [412],110.7,NA,[412]
2008-02,Canada,Petroleum and petroleum products merchant wholesalers [4121],110.7,NA,[4121]
2008-02,Canada,Petroleum and petroleum products merchant wholesalers [41211],110.7,NA,[41211]
2008-02,Canada,"Food, beverage and tobacco merchant wholesalers [413]",87,NA,[413]
2008-02,Canada,Food merchant wholesalers [4131],86,NA,[4131]
2008-02,Canada,General-line food merchant wholesalers [41311],97.8,NA,[41311]
2008-02,Canada,Dairy and milk products merchant wholesalers [41312],96.9,NA,[41312]
2008-02,Canada,Poultry and egg merchant wholesalers [41313],83.4,NA,[41313]
2008-02,Canada,Fish and seafood product merchant wholesalers [41314],90.9,NA,[41314]
2008-02,Canada,Fresh fruit and vegetable merchant wholesalers [41315],101.5,NA,[41315]
2008-02,Canada,Red meat and meat product merchant wholesalers [41316],87.5,NA,[41316]
2008-02,Canada,Other specialty-line food merchant wholesalers [41319],74.6,NA,[41319]
2008-02,Canada,Beverage merchant wholesalers [4132],93.5,NA,[4132]
2008-02,Canada,Non-alcoholic beverage merchant wholesalers [41321],80.4,NA,[41321]
2008-02,Canada,Alcoholic beverage merchant wholesalers [41322],98.7,NA,[41322]
2008-02,Canada,Cigarette and tobacco product merchant wholesalers [4133],91.1,NA,[4133]
2008-02,Canada,Cigarette and tobacco product merchant wholesalers [41331],91.1,NA,[41331]
2008-02,Canada,Personal and household goods merchant wholesalers [414],97.3,NA,[414]
2008-02,Canada,"Textile, clothing and footwear merchant wholesalers [4141]",101.8,NA,[4141]
2008-02,Canada,Clothing and clothing accessories merchant wholesalers [41411],102.2,NA,[41411]
2008-02,Canada,Footwear merchant wholesalers [41412],118.4,NA,[41412]
2008-02,Canada,"Piece goods, notions and other dry goods merchant wholesalers [41413]",82.2,NA,[41413]
2008-02,Canada,Home entertainment equipment and household appliance merchant wholesalers [4142],114.5,NA,[4142]
2008-02,Canada,Home entertainment equipment merchant wholesalers [41421],134.1,NA,[41421]
2008-02,Canada,Household appliance merchant wholesalers [41422],100.6,NA,[41422]
2008-02,Canada,Home furnishings merchant wholesalers [4143],107.9,NA,[4143]
2008-02,Canada,"China, glassware, crockery and pottery merchant wholesalers [41431]",112.5,NA,[41431]
2008-02,Canada,Floor covering merchant wholesalers [41432],99.4,NA,[41432]
2008-02,Canada,"Linen, drapery and other textile furnishings merchant wholesalers [41433]",97.8,NA,[41433]
2008-02,Canada,Other home furnishings merchant wholesalers [41439],116.5,NA,[41439]
2008-02,Canada,Personal goods merchant wholesalers [4144],88.5,NA,[4144]
2008-02,Canada,Jewellery and watch merchant wholesalers [41441],102.1,NA,[41441]
2008-02,Canada,"Book, periodical and newspaper merchant wholesalers [41442]",63.7,NA,[41442]
2008-02,Canada,Photographic equipment and supplies merchant wholesalers [41443],124.8,NA,[41443]
2008-02,Canada,Sound recording merchant wholesalers [41444],83.2,NA,[41444]
2008-02,Canada,Video recording merchant wholesalers [41445],101.7,NA,[41445]
2008-02,Canada,Toy and hobby goods merchant wholesalers [41446],82,NA,[41446]
2008-02,Canada,Amusement and sporting goods merchant wholesalers [41447],98.4,NA,[41447]
2008-02,Canada,"Pharmaceuticals, toiletries, cosmetics and sundries merchant wholesalers [4145]",94.8,NA,[4145]
2008-02,Canada,Pharmaceuticals and pharmacy supplies merchant wholesalers [41451],95.6,NA,[41451]
2008-02,Canada,"Toiletries, cosmetics and sundries merchant wholesalers [41452]",92.9,NA,[41452]
2008-02,Canada,Motor vehicle and motor vehicle parts and accessories merchant wholesalers [415],90.5,NA,[415]
2008-02,Canada,Motor vehicle merchant wholesalers [4151],98.2,NA,[4151]
2008-02,Canada,New and used automobile and light-duty truck merchant wholesalers [41511],91.1,NA,[41511]
2008-02,Canada,"Truck, truck tractor and bus merchant wholesalers [41512]",134.8,NA,[41512]
2008-02,Canada,Recreational and other motor vehicles merchant wholesalers [41519],94.9,NA,[41519]
2008-02,Canada,New motor vehicle parts and accessories merchant wholesalers [4152],82.8,NA,[4152]
2008-02,Canada,Tire merchant wholesalers [41521],88.1,NA,[41521]
2008-02,Canada,Other new motor vehicle parts and accessories merchant wholesalers [41529],81.8,NA,[41529]
2008-02,Canada,Used motor vehicle parts and accessories merchant wholesalers [4153],71.6,NA,[4153]
2008-02,Canada,Used motor vehicle parts and accessories merchant wholesalers [41531],71.6,NA,[41531]
2008-02,Canada,Building material and supplies merchant wholesalers [416],99.7,NA,[416]
2008-02,Canada,"Electrical, plumbing, heating and air-conditioning equipment and supplies merchant wholesalers [4161]",93,NA,[4161]
2008-02,Canada,Electrical wiring and construction supplies merchant wholesalers [41611],95.8,NA,[41611]
2008-02,Canada,"Plumbing, heating and air-conditioning equipment and supplies merchant wholesalers [41612]",90.1,NA,[41612]
2008-02,Canada,Metal service centres [4162],105.9,NA,[4162]
2008-02,Canada,Metal service centres [41621],105.9,NA,[41621]
2008-02,Canada,"Lumber, millwork, hardware and other building supplies merchant wholesalers [4163]",102.4,NA,[4163]
2008-02,Canada,General-line building supplies merchant wholesalers [41631],93.8,NA,[41631]
2008-02,Canada,"Lumber, plywood and millwork merchant wholesalers [41632]",81.7,NA,[41632]
2008-02,Canada,Hardware merchant wholesalers [41633],115.2,NA,[41633]
2008-02,Canada,"Paint, glass and wallpaper merchant wholesalers [41634]",82.9,NA,[41634]
2008-02,Canada,Other specialty-line building supplies merchant wholesalers [41639],123.8,NA,[41639]
2008-02,Canada,"Machinery, equipment and supplies merchant wholesalers [417]",98.5,NA,[417]
2008-02,Canada,"Farm, lawn and garden machinery and equipment merchant wholesalers [4171]",87,NA,[4171]
2008-02,Canada,"Farm, lawn and garden machinery and equipment merchant wholesalers [41711]",87,NA,[41711]
2008-02,Canada,"Construction, forestry, mining, and industrial machinery, equipment and supplies merchant wholesalers [4172]",94.7,NA,[4172]
2008-02,Canada,"Construction and forestry machinery, equipment and supplies merchant wholesalers [41721]",97.5,NA,[41721]
2008-02,Canada,"Mining and oil and gas well machinery, equipment and supplies merchant wholesalers [41722]",83.3,NA,[41722]
2008-02,Canada,"Industrial machinery, equipment and supplies merchant wholesalers [41723]",97.6,NA,[41723]
2008-02,Canada,Computer and communications equipment and supplies merchant wholesalers [4173],94.1,NA,[4173]
2008-02,Canada,"Computer, computer peripheral and pre-packaged software merchant wholesalers [41731]",115.4,NA,[41731]
2008-02,Canada,"Electronic components, navigational and communications equipment and supplies merchant wholesalers [41732]",67.8,NA,[41732]
2008-02,Canada,"Other machinery, equipment and supplies merchant wholesalers [4179]",110.8,NA,[4179]
2008-02,Canada,Office and store machinery and equipment merchant wholesalers [41791],108.6,NA,[41791]
2008-02,Canada,"Service establishment machinery, equipment and supplies merchant wholesalers [41792]",97.8,NA,[41792]
2008-02,Canada,"Professional machinery, equipment and supplies merchant wholesalers [41793]",125.5,NA,[41793]
2008-02,Canada,"All other machinery, equipment and supplies merchant wholesalers [41799]",84.2,NA,[41799]
2008-02,Canada,Miscellaneous merchant wholesalers [418],88.6,NA,[418]
2008-02,Canada,Recyclable material merchant wholesalers [4181],90.9,NA,[4181]
2008-02,Canada,Recyclable metal merchant wholesalers [41811],87.6,NA,[41811]
2008-02,Canada,Recyclable paper and paperboard merchant wholesalers [41812],126.6,NA,[41812]
2008-02,Canada,Other recyclable material merchant wholesalers [41819],71.7,NA,[41819]
2008-02,Canada,"Paper, paper product and disposable plastic product merchant wholesalers [4182]",87.7,NA,[4182]
2008-02,Canada,Stationery and office supplies merchant wholesalers [41821],81.1,NA,[41821]
2008-02,Canada,Other paper and disposable plastic product merchant wholesalers [41822],99,NA,[41822]
2008-02,Canada,Agricultural supplies merchant wholesalers [4183],110.6,NA,[4183]
2008-02,Canada,Agricultural feed merchant wholesalers [41831],88.1,NA,[41831]
2008-02,Canada,Seed merchant wholesalers [41832],107.2,NA,[41832]
2008-02,Canada,Agricultural chemical and other farm supplies merchant wholesalers [41839],116.7,NA,[41839]
2008-02,Canada,Chemical (except agricultural) and allied product merchant wholesalers [4184],57,NA,[4184]
2008-02,Canada,Chemical (except agricultural) and allied product merchant wholesalers [41841],57,NA,[41841]
2008-02,Canada,Other miscellaneous merchant wholesalers [4189],103.1,NA,[4189]
2008-02,Canada,Log and wood chip merchant wholesalers [41891],100.5,NA,[41891]
2008-02,Canada,"Mineral, ore and precious metal merchant wholesalers [41892]",122.2,NA,[41892]
2008-02,Canada,Second-hand goods (except machinery and automotive) merchant wholesalers [41893],137.3,NA,[41893]
2008-02,Canada,All other merchant wholesalers [41899],101.2,NA,[41899]
2008-03,Canada,Wholesale trade [41],94.1,NA,[41]
2008-03,Canada,Farm product merchant wholesalers [411],97,NA,[411]
2008-03,Canada,Farm product merchant wholesalers [4111],97,NA,[4111]
2008-03,Canada,Live animal merchant wholesalers [41111],81.5,NA,[41111]
2008-03,Canada,Oilseed and grain merchant wholesalers [41112],99.8,NA,[41112]
2008-03,Canada,Nursery stock and plant merchant wholesalers [41113],81.5,NA,[41113]
2008-03,Canada,Other farm product merchant wholesalers [41119],142.8,NA,[41119]
2008-03,Canada,Petroleum and petroleum products merchant wholesalers [412],94.3,NA,[412]
2008-03,Canada,Petroleum and petroleum products merchant wholesalers [4121],94.3,NA,[4121]
2008-03,Canada,Petroleum and petroleum products merchant wholesalers [41211],94.3,NA,[41211]
2008-03,Canada,"Food, beverage and tobacco merchant wholesalers [413]",87.6,NA,[413]
2008-03,Canada,Food merchant wholesalers [4131],86.8,NA,[4131]
2008-03,Canada,General-line food merchant wholesalers [41311],95.7,NA,[41311]
2008-03,Canada,Dairy and milk products merchant wholesalers [41312],93.9,NA,[41312]
2008-03,Canada,Poultry and egg merchant wholesalers [41313],77.8,NA,[41313]
2008-03,Canada,Fish and seafood product merchant wholesalers [41314],101.3,NA,[41314]
2008-03,Canada,Fresh fruit and vegetable merchant wholesalers [41315],111.2,NA,[41315]
2008-03,Canada,Red meat and meat product merchant wholesalers [41316],90.5,NA,[41316]
2008-03,Canada,Other specialty-line food merchant wholesalers [41319],75.2,NA,[41319]
2008-03,Canada,Beverage merchant wholesalers [4132],93.5,NA,[4132]
2008-03,Canada,Non-alcoholic beverage merchant wholesalers [41321],80.9,NA,[41321]
2008-03,Canada,Alcoholic beverage merchant wholesalers [41322],98.5,NA,[41322]
2008-03,Canada,Cigarette and tobacco product merchant wholesalers [4133],90.6,NA,[4133]
2008-03,Canada,Cigarette and tobacco product merchant wholesalers [41331],90.6,NA,[41331]
2008-03,Canada,Personal and household goods merchant wholesalers [414],97.6,NA,[414]
2008-03,Canada,"Textile, clothing and footwear merchant wholesalers [4141]",98.9,NA,[4141]
2008-03,Canada,Clothing and clothing accessories merchant wholesalers [41411],99.2,NA,[41411]
2008-03,Canada,Footwear merchant wholesalers [41412],114.6,NA,[41412]
2008-03,Canada,"Piece goods, notions and other dry goods merchant wholesalers [41413]",80.8,NA,[41413]
2008-03,Canada,Home entertainment equipment and household appliance merchant wholesalers [4142],121.8,NA,[4142]
2008-03,Canada,Home entertainment equipment merchant wholesalers [41421],146.3,NA,[41421]
2008-03,Canada,Household appliance merchant wholesalers [41422],104.5,NA,[41422]
2008-03,Canada,Home furnishings merchant wholesalers [4143],110,NA,[4143]
2008-03,Canada,"China, glassware, crockery and pottery merchant wholesalers [41431]",111.9,NA,[41431]
2008-03,Canada,Floor covering merchant wholesalers [41432],97.2,NA,[41432]
2008-03,Canada,"Linen, drapery and other textile furnishings merchant wholesalers [41433]",98.1,NA,[41433]
2008-03,Canada,Other home furnishings merchant wholesalers [41439],123.6,NA,[41439]
2008-03,Canada,Personal goods merchant wholesalers [4144],89.1,NA,[4144]
2008-03,Canada,Jewellery and watch merchant wholesalers [41441],100.4,NA,[41441]
2008-03,Canada,"Book, periodical and newspaper merchant wholesalers [41442]",65,NA,[41442]
2008-03,Canada,Photographic equipment and supplies merchant wholesalers [41443],113.2,NA,[41443]
2008-03,Canada,Sound recording merchant wholesalers [41444],98.1,NA,[41444]
2008-03,Canada,Video recording merchant wholesalers [41445],112.9,NA,[41445]
2008-03,Canada,Toy and hobby goods merchant wholesalers [41446],82,NA,[41446]
2008-03,Canada,Amusement and sporting goods merchant wholesalers [41447],96.9,NA,[41447]
2008-03,Canada,"Pharmaceuticals, toiletries, cosmetics and sundries merchant wholesalers [4145]",94.6,NA,[4145]
2008-03,Canada,Pharmaceuticals and pharmacy supplies merchant wholesalers [41451],95,NA,[41451]
2008-03,Canada,"Toiletries, cosmetics and sundries merchant wholesalers [41452]",93.9,NA,[41452]
2008-03,Canada,Motor vehicle and motor vehicle parts and accessories merchant wholesalers [415],91.8,NA,[415]
2008-03,Canada,Motor vehicle merchant wholesalers [4151],99.6,NA,[4151]
2008-03,Canada,New and used automobile and light-duty truck merchant wholesalers [41511],94.4,NA,[41511]
2008-03,Canada,"Truck, truck tractor and bus merchant wholesalers [41512]",129.3,NA,[41512]
2008-03,Canada,Recreational and other motor vehicles merchant wholesalers [41519],90.8,NA,[41519]
2008-03,Canada,New motor vehicle parts and accessories merchant wholesalers [4152],84,NA,[4152]
2008-03,Canada,Tire merchant wholesalers [41521],77.3,NA,[41521]
2008-03,Canada,Other new motor vehicle parts and accessories merchant wholesalers [41529],85.4,NA,[41529]
2008-03,Canada,Used motor vehicle parts and accessories merchant wholesalers [4153],70,NA,[4153]
2008-03,Canada,Used motor vehicle parts and accessories merchant wholesalers [41531],70,NA,[41531]
2008-03,Canada,Building material and supplies merchant wholesalers [416],99,NA,[416]
2008-03,Canada,"Electrical, plumbing, heating and air-conditioning equipment and supplies merchant wholesalers [4161]",97.3,NA,[4161]
2008-03,Canada,Electrical wiring and construction supplies merchant wholesalers [41611],96.5,NA,[41611]
2008-03,Canada,"Plumbing, heating and air-conditioning equipment and supplies merchant wholesalers [41612]",98,NA,[41612]
2008-03,Canada,Metal service centres [4162],112.6,NA,[4162]
2008-03,Canada,Metal service centres [41621],112.6,NA,[41621]
2008-03,Canada,"Lumber, millwork, hardware and other building supplies merchant wholesalers [4163]",94.6,NA,[4163]
2008-03,Canada,General-line building supplies merchant wholesalers [41631],99.8,NA,[41631]
2008-03,Canada,"Lumber, plywood and millwork merchant wholesalers [41632]",68.8,NA,[41632]
2008-03,Canada,Hardware merchant wholesalers [41633],108.4,NA,[41633]
2008-03,Canada,"Paint, glass and wallpaper merchant wholesalers [41634]",82.5,NA,[41634]
2008-03,Canada,Other specialty-line building supplies merchant wholesalers [41639],111.6,NA,[41639]
2008-03,Canada,"Machinery, equipment and supplies merchant wholesalers [417]",97.5,NA,[417]
2008-03,Canada,"Farm, lawn and garden machinery and equipment merchant wholesalers [4171]",93.2,NA,[4171]
2008-03,Canada,"Farm, lawn and garden machinery and equipment merchant wholesalers [41711]",93.2,NA,[41711]
2008-03,Canada,"Construction, forestry, mining, and industrial machinery, equipment and supplies merchant wholesalers [4172]",96.2,NA,[4172]
2008-03,Canada,"Construction and forestry machinery, equipment and supplies merchant wholesalers [41721]",97.8,NA,[41721]
2008-03,Canada,"Mining and oil and gas well machinery, equipment and supplies merchant wholesalers [41722]",90.2,NA,[41722]
2008-03,Canada,"Industrial machinery, equipment and supplies merchant wholesalers [41723]",97.6,NA,[41723]
2008-03,Canada,Computer and communications equipment and supplies merchant wholesalers [4173],86.6,NA,[4173]
2008-03,Canada,"Computer, computer peripheral and pre-packaged software merchant wholesalers [41731]",105.6,NA,[41731]
2008-03,Canada,"Electronic components, navigational and communications equipment and supplies merchant wholesalers [41732]",63.1,NA,[41732]
2008-03,Canada,"Other machinery, equipment and supplies merchant wholesalers [4179]",109.6,NA,[4179]
2008-03,Canada,Office and store machinery and equipment merchant wholesalers [41791],108.9,NA,[41791]
2008-03,Canada,"Service establishment machinery, equipment and supplies merchant wholesalers [41792]",98.3,NA,[41792]
2008-03,Canada,"Professional machinery, equipment and supplies merchant wholesalers [41793]",122,NA,[41793]
2008-03,Canada,"All other machinery, equipment and supplies merchant wholesalers [41799]",85.8,NA,[41799]
2008-03,Canada,Miscellaneous merchant wholesalers [418],88.2,NA,[418]
2008-03,Canada,Recyclable material merchant wholesalers [4181],89.3,NA,[4181]
2008-03,Canada,Recyclable metal merchant wholesalers [41811],84.1,NA,[41811]
2008-03,Canada,Recyclable paper and paperboard merchant wholesalers [41812],130.3,NA,[41812]
2008-03,Canada,Other recyclable material merchant wholesalers [41819],71.4,NA,[41819]
2008-03,Canada,"Paper, paper product and disposable plastic product merchant wholesalers [4182]",88.5,NA,[4182]
2008-03,Canada,Stationery and office supplies merchant wholesalers [41821],82.4,NA,[41821]
2008-03,Canada,Other paper and disposable plastic product merchant wholesalers [41822],99.1,NA,[41822]
2008-03,Canada,Agricultural supplies merchant wholesalers [4183],107.4,NA,[4183]
2008-03,Canada,Agricultural feed merchant wholesalers [41831],78.4,NA,[41831]
2008-03,Canada,Seed merchant wholesalers [41832],107.5,NA,[41832]
2008-03,Canada,Agricultural chemical and other farm supplies merchant wholesalers [41839],114.2,NA,[41839]
2008-03,Canada,Chemical (except agricultural) and allied product merchant wholesalers [4184],57,NA,[4184]
2008-03,Canada,Chemical (except agricultural) and allied product merchant wholesalers [41841],57,NA,[41841]
2008-03,Canada,Other miscellaneous merchant wholesalers [4189],104.7,NA,[4189]
2008-03,Canada,Log and wood chip merchant wholesalers [41891],90.5,NA,[41891]
2008-03,Canada,"Mineral, ore and precious metal merchant wholesalers [41892]",120.6,NA,[41892]
2008-03,Canada,Second-hand goods (except machinery and automotive) merchant wholesalers [41893],136.5,NA,[41893]
2008-03,Canada,All other merchant wholesalers [41899],104.3,NA,[41899]
2008-04,Canada,Wholesale trade [41],97.1,NA,[41]
2008-04,Canada,Farm product merchant wholesalers [411],110.8,NA,[411]
2008-04,Canada,Farm product merchant wholesalers [4111],110.8,NA,[4111]
2008-04,Canada,Live animal merchant wholesalers [41111],74.2,NA,[41111]
2008-04,Canada,Oilseed and grain merchant wholesalers [41112],118.9,NA,[41112]
2008-04,Canada,Nursery stock and plant merchant wholesalers [41113],88.4,NA,[41113]
2008-04,Canada,Other farm product merchant wholesalers [41119],141,NA,[41119]
