REF_DATE,GEO,North American Industry Classification System (NAICS),VALUE,STATUS,Classification Code for North American Industry Classification System (NAICS)
2010-08,Canada,Pharmacies and drug stores [44611],100.2,NA,[44611]
2010-08,Canada,"Cosmetics, beauty supplies and perfume stores [44612]",96.9,NA,[44612]
2010-08,Canada,Optical goods stores [44613],94.1,NA,[44613]
2010-08,Canada,Other health and personal care stores [44619],97.7,NA,[44619]
2010-08,Canada,Gasoline stations [447],96.5,NA,[447]
2010-08,Canada,Gasoline stations [4471],96.5,NA,[4471]
2010-08,Canada,Gasoline stations with convenience stores [44711],95.2,NA,[44711]
2010-08,Canada,Other gasoline stations [44719],97.1,NA,[44719]
2010-08,Canada,Clothing and clothing accessories stores [448],98.8,NA,[448]
2010-08,Canada,Clothing stores [4481],98.2,NA,[4481]
2010-08,Canada,Men's clothing stores [44811],98.6,NA,[44811]
2010-08,Canada,Women's clothing stores [44812],93.7,NA,[44812]
2010-08,Canada,Family clothing stores [44814],101.6,NA,[44814]
2010-08,Canada,Other clothing stores [44819],93.2,NA,[44819]
2010-08,Canada,Shoe stores [4482],103.1,NA,[4482]
2010-08,Canada,Shoe stores [44821],103.1,NA,[44821]
2010-08,Canada,"Jewellery, luggage and leather goods stores [4483]",99.4,NA,[4483]
2010-08,Canada,Jewellery stores [44831],98.9,NA,[44831]
2010-08,Canada,Luggage and leather goods stores [44832],104.6,NA,[44832]
2010-08,Canada,"Sporting goods, hobby, book and music stores [451]",99.9,NA,[451]
2010-08,Canada,"Sporting goods, hobby and musical instrument stores [4511]",100,NA,[4511]
2010-08,Canada,Sporting goods stores [45111],99.1,NA,[45111]
2010-08,Canada,"Hobby, toy and game stores [45112]",103.6,NA,[45112]
2010-08,Canada,"Sewing, needlework and piece goods stores [45113]",95.2,NA,[45113]
2010-08,Canada,Musical instrument and supplies stores [45114],98.4,NA,[45114]
2010-08,Canada,Book stores and news dealers [4513],99.3,NA,[4513]
2010-08,Canada,Book stores and news dealers [45131],99.3,NA,[45131]
2010-08,Canada,General merchandise stores [452],90.3,NA,[452]
2010-08,Canada,Other general merchandise stores [4529],94.1,NA,[4529]
2010-08,Canada,All other general merchandise stores [45299],94.4,NA,[45299]
2010-08,Canada,Miscellaneous store retailers [453],97.5,NA,[453]
2010-08,Canada,"Office supplies, stationery and gift stores [4532]",98.2,NA,[4532]
2010-08,Canada,Office supplies and stationery stores [45321],99.3,NA,[45321]
2010-08,Canada,Other miscellaneous store retailers [4539],96.2,NA,[4539]
2010-08,Canada,Pet and pet supplies stores [45391],94.8,NA,[45391]
2010-08,Canada,All other miscellaneous store retailers [45399],96.3,NA,[45399]
2010-09,Canada,Retail trade [44-45],95.2,NA,[44-45]
2010-09,Canada,"Automotive parts, accessories and tire stores [4413]",96.4,NA,[4413]
2010-09,Canada,Automotive parts and accessories stores [44131],99.9,NA,[44131]
2010-09,Canada,Tire dealers [44132],94,NA,[44132]
2010-09,Canada,Furniture and home furnishings stores [442],98.8,NA,[442]
2010-09,Canada,Furniture stores [4421],99.2,NA,[4421]
2010-09,Canada,Furniture stores [44211],99.2,NA,[44211]
2010-09,Canada,Home furnishings stores [4422],98.1,NA,[4422]
2010-09,Canada,Floor covering stores [44221],93.6,NA,[44221]
2010-09,Canada,Other home furnishings stores [44229],101.9,NA,[44229]
2010-09,Canada,Electronics and appliance stores [443],119.3,NA,[443]
2010-09,Canada,Electronics and appliance stores [4431],119.3,NA,[4431]
2010-09,Canada,Electronics and appliance stores [44314],119.3,NA,[44314]
2010-09,Canada,Building material and garden equipment and supplies dealers [444],94.3,NA,[444]
2010-09,Canada,Building material and supplies dealers [4441],93.9,NA,[4441]
2010-09,Canada,Home centres [44411],93,NA,[44411]
2010-09,Canada,Paint and wallpaper stores [44412],98.7,NA,[44412]
2010-09,Canada,Other building material dealers [44419],97.7,NA,[44419]
2010-09,Canada,Lawn and garden equipment and supplies stores [4442],102,NA,[4442]
2010-09,Canada,Nursery stores and garden centres [44422],101.1,NA,[44422]
2010-09,Canada,Food and beverage stores [445],91.9,NA,[445]
2010-09,Canada,Grocery stores [4451],91.2,NA,[4451]
2010-09,Canada,Supermarkets and other grocery (except convenience) stores [44511],91,NA,[44511]
2010-09,Canada,Convenience stores [44512],93.3,NA,[44512]
2010-09,Canada,Specialty food stores [4452],84.8,NA,[4452]
2010-09,Canada,Other specialty food stores [44529],95.4,NA,[44529]
2010-09,Canada,"Beer, wine and liquor stores [4453]",98,NA,[4453]
2010-09,Canada,"Beer, wine and liquor stores [44531]",98,NA,[44531]
2010-09,Canada,Health and personal care stores [446],98.5,NA,[446]
2010-09,Canada,Health and personal care stores [4461],98.5,NA,[4461]
2010-09,Canada,Pharmacies and drug stores [44611],99.1,NA,[44611]
2010-09,Canada,"Cosmetics, beauty supplies and perfume stores [44612]",96.9,NA,[44612]
2010-09,Canada,Optical goods stores [44613],90.5,NA,[44613]
2010-09,Canada,Other health and personal care stores [44619],96.8,NA,[44619]
2010-09,Canada,Gasoline stations [447],96.3,NA,[447]
2010-09,Canada,Gasoline stations [4471],96.3,NA,[4471]
2010-09,Canada,Gasoline stations with convenience stores [44711],93.8,NA,[44711]
2010-09,Canada,Other gasoline stations [44719],97.3,NA,[44719]
2010-09,Canada,Clothing and clothing accessories stores [448],100,NA,[448]
2010-09,Canada,Clothing stores [4481],99.6,NA,[4481]
2010-09,Canada,Men's clothing stores [44811],97.3,NA,[44811]
2010-09,Canada,Women's clothing stores [44812],96.8,NA,[44812]
2010-09,Canada,Family clothing stores [44814],102.9,NA,[44814]
2010-09,Canada,Other clothing stores [44819],93.1,NA,[44819]
2010-09,Canada,Shoe stores [4482],104.1,NA,[4482]
2010-09,Canada,Shoe stores [44821],104.1,NA,[44821]
2010-09,Canada,"Jewellery, luggage and leather goods stores [4483]",99.7,NA,[4483]
2010-09,Canada,Jewellery stores [44831],99.1,NA,[44831]
2010-09,Canada,Luggage and leather goods stores [44832],104.4,NA,[44832]
2010-09,Canada,"Sporting goods, hobby, book and music stores [451]",99.4,NA,[451]
2010-09,Canada,"Sporting goods, hobby and musical instrument stores [4511]",99.5,NA,[4511]
2010-09,Canada,Sporting goods stores [45111],97.9,NA,[45111]
2010-09,Canada,"Hobby, toy and game stores [45112]",104.6,NA,[45112]
2010-09,Canada,"Sewing, needlework and piece goods stores [45113]",95.2,NA,[45113]
2010-09,Canada,Musical instrument and supplies stores [45114],98.4,NA,[45114]
2010-09,Canada,Book stores and news dealers [4513],99.1,NA,[4513]
2010-09,Canada,Book stores and news dealers [45131],99.1,NA,[45131]
2010-09,Canada,General merchandise stores [452],90.1,NA,[452]
2010-09,Canada,Other general merchandise stores [4529],95.4,NA,[4529]
2010-09,Canada,All other general merchandise stores [45299],95.7,NA,[45299]
2010-09,Canada,Miscellaneous store retailers [453],96.7,NA,[453]
2010-09,Canada,"Office supplies, stationery and gift stores [4532]",96.4,NA,[4532]
2010-09,Canada,Office supplies and stationery stores [45321],96.5,NA,[45321]
2010-09,Canada,Other miscellaneous store retailers [4539],95.6,NA,[4539]
2010-09,Canada,Pet and pet supplies stores [45391],94.5,NA,[45391]
2010-09,Canada,All other miscellaneous store retailers [45399],95.5,NA,[45399]
2010-10,Canada,Retail trade [44-45],96.4,NA,[44-45]
2010-10,Canada,"Automotive parts, accessories and tire stores [4413]",95.4,NA,[4413]
2010-10,Canada,Automotive parts and accessories stores [44131],97.7,NA,[44131]
2010-10,Canada,Tire dealers [44132],93.9,NA,[44132]
2010-10,Canada,Furniture and home furnishings stores [442],99.3,NA,[442]
2010-10,Canada,Furniture stores [4421],100,NA,[4421]
2010-10,Canada,Furniture stores [44211],100,NA,[44211]
2010-10,Canada,Home furnishings stores [4422],98.2,NA,[4422]
2010-10,Canada,Floor covering stores [44221],93.5,NA,[44221]
2010-10,Canada,Other home furnishings stores [44229],102.1,NA,[44229]
2010-10,Canada,Electronics and appliance stores [443],118.4,NA,[443]
2010-10,Canada,Electronics and appliance stores [4431],118.4,NA,[4431]
2010-10,Canada,Electronics and appliance stores [44314],118.4,NA,[44314]
2010-10,Canada,Building material and garden equipment and supplies dealers [444],94.4,NA,[444]
2010-10,Canada,Building material and supplies dealers [4441],94,NA,[4441]
2010-10,Canada,Home centres [44411],92.7,NA,[44411]
2010-10,Canada,Paint and wallpaper stores [44412],98.5,NA,[44412]
2010-10,Canada,Other building material dealers [44419],98.5,NA,[44419]
2010-10,Canada,Lawn and garden equipment and supplies stores [4442],103.7,NA,[4442]
2010-10,Canada,Nursery stores and garden centres [44422],103.4,NA,[44422]
2010-10,Canada,Food and beverage stores [445],94.2,NA,[445]
2010-10,Canada,Grocery stores [4451],94,NA,[4451]
2010-10,Canada,Supermarkets and other grocery (except convenience) stores [44511],94.1,NA,[44511]
2010-10,Canada,Convenience stores [44512],93.2,NA,[44512]
2010-10,Canada,Specialty food stores [4452],87.3,NA,[4452]
2010-10,Canada,Other specialty food stores [44529],96.6,NA,[44529]
2010-10,Canada,"Beer, wine and liquor stores [4453]",97.8,NA,[4453]
2010-10,Canada,"Beer, wine and liquor stores [44531]",97.8,NA,[44531]
2010-10,Canada,Health and personal care stores [446],97.9,NA,[446]
2010-10,Canada,Health and personal care stores [4461],97.9,NA,[4461]
2010-10,Canada,Pharmacies and drug stores [44611],98.6,NA,[44611]
2010-10,Canada,"Cosmetics, beauty supplies and perfume stores [44612]",97.1,NA,[44612]
2010-10,Canada,Optical goods stores [44613],86.5,NA,[44613]
2010-10,Canada,Other health and personal care stores [44619],96.5,NA,[44619]
2010-10,Canada,Gasoline stations [447],96.4,NA,[447]
2010-10,Canada,Gasoline stations [4471],96.4,NA,[4471]
2010-10,Canada,Gasoline stations with convenience stores [44711],94.7,NA,[44711]
2010-10,Canada,Other gasoline stations [44719],97.1,NA,[44719]
2010-10,Canada,Clothing and clothing accessories stores [448],100.7,NA,[448]
2010-10,Canada,Clothing stores [4481],100.4,NA,[4481]
2010-10,Canada,Men's clothing stores [44811],98.3,NA,[44811]
2010-10,Canada,Women's clothing stores [44812],99.7,NA,[44812]
2010-10,Canada,Family clothing stores [44814],102.6,NA,[44814]
2010-10,Canada,Other clothing stores [44819],94.5,NA,[44819]
2010-10,Canada,Shoe stores [4482],105.7,NA,[4482]
2010-10,Canada,Shoe stores [44821],105.7,NA,[44821]
2010-10,Canada,"Jewellery, luggage and leather goods stores [4483]",98.8,NA,[4483]
2010-10,Canada,Jewellery stores [44831],98.2,NA,[44831]
2010-10,Canada,Luggage and leather goods stores [44832],104.2,NA,[44832]
2010-10,Canada,"Sporting goods, hobby, book and music stores [451]",101.6,NA,[451]
2010-10,Canada,"Sporting goods, hobby and musical instrument stores [4511]",101.9,NA,[4511]
2010-10,Canada,Sporting goods stores [45111],98.4,NA,[45111]
2010-10,Canada,"Hobby, toy and game stores [45112]",112.3,NA,[45112]
2010-10,Canada,"Sewing, needlework and piece goods stores [45113]",96.7,NA,[45113]
2010-10,Canada,Musical instrument and supplies stores [45114],98.8,NA,[45114]
2010-10,Canada,Book stores and news dealers [4513],100.2,NA,[4513]
2010-10,Canada,Book stores and news dealers [45131],100.2,NA,[45131]
2010-10,Canada,General merchandise stores [452],92.6,NA,[452]
2010-10,Canada,Other general merchandise stores [4529],99.2,NA,[4529]
2010-10,Canada,All other general merchandise stores [45299],99.5,NA,[45299]
2010-10,Canada,Miscellaneous store retailers [453],97.9,NA,[453]
2010-10,Canada,"Office supplies, stationery and gift stores [4532]",98.1,NA,[4532]
2010-10,Canada,Office supplies and stationery stores [45321],98.6,NA,[45321]
2010-10,Canada,Other miscellaneous store retailers [4539],96.8,NA,[4539]
2010-10,Canada,Pet and pet supplies stores [45391],96,NA,[45391]
2010-10,Canada,All other miscellaneous store retailers [45399],96.7,NA,[45399]
2010-11,Canada,Retail trade [44-45],96.8,NA,[44-45]
2010-11,Canada,"Automotive parts, accessories and tire stores [4413]",95.7,NA,[4413]
2010-11,Canada,Automotive parts and accessories stores [44131],97.7,NA,[44131]
2010-11,Canada,Tire dealers [44132],94.4,NA,[44132]
2010-11,Canada,Furniture and home furnishings stores [442],98.9,NA,[442]
2010-11,Canada,Furniture stores [4421],99.1,NA,[4421]
2010-11,Canada,Furniture stores [44211],99.1,NA,[44211]
2010-11,Canada,Home furnishings stores [4422],98.6,NA,[4422]
2010-11,Canada,Floor covering stores [44221],94.7,NA,[44221]
2010-11,Canada,Other home furnishings stores [44229],101.7,NA,[44229]
2010-11,Canada,Electronics and appliance stores [443],118.1,NA,[443]
2010-11,Canada,Electronics and appliance stores [4431],118.1,NA,[4431]
2010-11,Canada,Electronics and appliance stores [44314],118.1,NA,[44314]
2010-11,Canada,Building material and garden equipment and supplies dealers [444],95.4,NA,[444]
2010-11,Canada,Building material and supplies dealers [4441],95,NA,[4441]
2010-11,Canada,Home centres [44411],94,NA,[44411]
2010-11,Canada,Paint and wallpaper stores [44412],98.7,NA,[44412]
2010-11,Canada,Other building material dealers [44419],98.3,NA,[44419]
2010-11,Canada,Lawn and garden equipment and supplies stores [4442],103.8,NA,[4442]
2010-11,Canada,Nursery stores and garden centres [44422],103.4,NA,[44422]
2010-11,Canada,Food and beverage stores [445],94.4,NA,[445]
2010-11,Canada,Grocery stores [4451],94.4,NA,[4451]
2010-11,Canada,Supermarkets and other grocery (except convenience) stores [44511],94.4,NA,[44511]
2010-11,Canada,Convenience stores [44512],94.1,NA,[44512]
2010-11,Canada,Specialty food stores [4452],86.8,NA,[4452]
2010-11,Canada,Other specialty food stores [44529],96.8,NA,[44529]
2010-11,Canada,"Beer, wine and liquor stores [4453]",97.7,NA,[4453]
2010-11,Canada,"Beer, wine and liquor stores [44531]",97.7,NA,[44531]
2010-11,Canada,Health and personal care stores [446],98.1,NA,[446]
2010-11,Canada,Health and personal care stores [4461],98.1,NA,[4461]
2010-11,Canada,Pharmacies and drug stores [44611],98.7,NA,[44611]
2010-11,Canada,"Cosmetics, beauty supplies and perfume stores [44612]",97.1,NA,[44612]
2010-11,Canada,Optical goods stores [44613],86.9,NA,[44613]
2010-11,Canada,Other health and personal care stores [44619],98.5,NA,[44619]
2010-11,Canada,Gasoline stations [447],98.5,NA,[447]
2010-11,Canada,Gasoline stations [4471],98.5,NA,[4471]
2010-11,Canada,Gasoline stations with convenience stores [44711],96,NA,[44711]
2010-11,Canada,Other gasoline stations [44719],99.6,NA,[44719]
2010-11,Canada,Clothing and clothing accessories stores [448],100.9,NA,[448]
2010-11,Canada,Clothing stores [4481],100.6,NA,[4481]
2010-11,Canada,Men's clothing stores [44811],100,NA,[44811]
2010-11,Canada,Women's clothing stores [44812],100.5,NA,[44812]
2010-11,Canada,Family clothing stores [44814],102.1,NA,[44814]
2010-11,Canada,Other clothing stores [44819],94.6,NA,[44819]
2010-11,Canada,Shoe stores [4482],105.9,NA,[4482]
2010-11,Canada,Shoe stores [44821],105.9,NA,[44821]
2010-11,Canada,"Jewellery, luggage and leather goods stores [4483]",99,NA,[4483]
2010-11,Canada,Jewellery stores [44831],98.4,NA,[44831]
2010-11,Canada,Luggage and leather goods stores [44832],104.2,NA,[44832]
2010-11,Canada,"Sporting goods, hobby, book and music stores [451]",101.4,NA,[451]
2010-11,Canada,"Sporting goods, hobby and musical instrument stores [4511]",101.5,NA,[4511]
2010-11,Canada,Sporting goods stores [45111],97.7,NA,[45111]
2010-11,Canada,"Hobby, toy and game stores [45112]",112.3,NA,[45112]
2010-11,Canada,"Sewing, needlework and piece goods stores [45113]",96.7,NA,[45113]
2010-11,Canada,Musical instrument and supplies stores [45114],98.8,NA,[45114]
2010-11,Canada,Book stores and news dealers [4513],101.1,NA,[4513]
2010-11,Canada,Book stores and news dealers [45131],101.1,NA,[45131]
2010-11,Canada,General merchandise stores [452],92.6,NA,[452]
2010-11,Canada,Other general merchandise stores [4529],98.6,NA,[4529]
2010-11,Canada,All other general merchandise stores [45299],98.9,NA,[45299]
2010-11,Canada,Miscellaneous store retailers [453],98,NA,[453]
2010-11,Canada,"Office supplies, stationery and gift stores [4532]",99.2,NA,[4532]
2010-11,Canada,Office supplies and stationery stores [45321],100.3,NA,[45321]
2010-11,Canada,Other miscellaneous store retailers [4539],95.8,NA,[4539]
2010-11,Canada,Pet and pet supplies stores [45391],94.2,NA,[45391]
2010-11,Canada,All other miscellaneous store retailers [45399],96,NA,[45399]
2010-12,Canada,Retail trade [44-45],95.8,NA,[44-45]
2010-12,Canada,"Automotive parts, accessories and tire stores [4413]",95.5,NA,[4413]
2010-12,Canada,Automotive parts and accessories stores [44131],97.6,NA,[44131]
2010-12,Canada,Tire dealers [44132],94,NA,[44132]
2010-12,Canada,Furniture and home furnishings stores [442],99.6,NA,[442]
2010-12,Canada,Furniture stores [4421],99.5,NA,[4421]
2010-12,Canada,Furniture stores [44211],99.5,NA,[44211]
2010-12,Canada,Home furnishings stores [4422],99.6,NA,[4422]
2010-12,Canada,Floor covering stores [44221],96.5,NA,[44221]
2010-12,Canada,Other home furnishings stores [44229],102.2,NA,[44229]
2010-12,Canada,Electronics and appliance stores [443],112.6,NA,[443]
2010-12,Canada,Electronics and appliance stores [4431],112.6,NA,[4431]
2010-12,Canada,Electronics and appliance stores [44314],112.6,NA,[44314]
2010-12,Canada,Building material and garden equipment and supplies dealers [444],95.5,NA,[444]
2010-12,Canada,Building material and supplies dealers [4441],95.2,NA,[4441]
2010-12,Canada,Home centres [44411],94.2,NA,[44411]
2010-12,Canada,Paint and wallpaper stores [44412],99.1,NA,[44412]
2010-12,Canada,Other building material dealers [44419],98.1,NA,[44419]
2010-12,Canada,Lawn and garden equipment and supplies stores [4442],103.2,NA,[4442]
2010-12,Canada,Nursery stores and garden centres [44422],102.8,NA,[44422]
2010-12,Canada,Food and beverage stores [445],94.7,NA,[445]
2010-12,Canada,Grocery stores [4451],94.9,NA,[4451]
2010-12,Canada,Supermarkets and other grocery (except convenience) stores [44511],95,NA,[44511]
2010-12,Canada,Convenience stores [44512],93.6,NA,[44512]
2010-12,Canada,Specialty food stores [4452],87.3,NA,[4452]
2010-12,Canada,Other specialty food stores [44529],97.2,NA,[44529]
2010-12,Canada,"Beer, wine and liquor stores [4453]",96.4,NA,[4453]
2010-12,Canada,"Beer, wine and liquor stores [44531]",96.4,NA,[44531]
2010-12,Canada,Health and personal care stores [446],97.3,NA,[446]
2010-12,Canada,Health and personal care stores [4461],97.3,NA,[4461]
2010-12,Canada,Pharmacies and drug stores [44611],98,NA,[44611]
2010-12,Canada,"Cosmetics, beauty supplies and perfume stores [44612]",97.1,NA,[44612]
2010-12,Canada,Optical goods stores [44613],85.5,NA,[44613]
2010-12,Canada,Other health and personal care stores [44619],97.6,NA,[44619]
2010-12,Canada,Gasoline stations [447],93.9,NA,[447]
2010-12,Canada,Gasoline stations [4471],93.9,NA,[4471]
2010-12,Canada,Gasoline stations with convenience stores [44711],95.9,NA,[44711]
2010-12,Canada,Other gasoline stations [44719],93,NA,[44719]
2010-12,Canada,Clothing and clothing accessories stores [448],100.1,NA,[448]
2010-12,Canada,Clothing stores [4481],99.5,NA,[4481]
2010-12,Canada,Men's clothing stores [44811],99.2,NA,[44811]
2010-12,Canada,Women's clothing stores [44812],99.2,NA,[44812]
2010-12,Canada,Family clothing stores [44814],100.7,NA,[44814]
2010-12,Canada,Other clothing stores [44819],94.6,NA,[44819]
2010-12,Canada,Shoe stores [4482],105.9,NA,[4482]
2010-12,Canada,Shoe stores [44821],105.9,NA,[44821]
2010-12,Canada,"Jewellery, luggage and leather goods stores [4483]",99.1,NA,[4483]
2010-12,Canada,Jewellery stores [44831],98.5,NA,[44831]
2010-12,Canada,Luggage and leather goods stores [44832],104.2,NA,[44832]
2010-12,Canada,"Sporting goods, hobby, book and music stores [451]",101.4,NA,[451]
2010-12,Canada,"Sporting goods, hobby and musical instrument stores [4511]",101,NA,[4511]
2010-12,Canada,Sporting goods stores [45111],97.2,NA,[45111]
2010-12,Canada,"Hobby, toy and game stores [45112]",111.7,NA,[45112]
2010-12,Canada,"Sewing, needlework and piece goods stores [45113]",96.8,NA,[45113]
2010-12,Canada,Musical instrument and supplies stores [45114],99,NA,[45114]
2010-12,Canada,Book stores and news dealers [4513],102.9,NA,[4513]
2010-12,Canada,Book stores and news dealers [45131],102.9,NA,[45131]
2010-12,Canada,General merchandise stores [452],91.8,NA,[452]
2010-12,Canada,Other general merchandise stores [4529],96.4,NA,[4529]
2010-12,Canada,All other general merchandise stores [45299],96.7,NA,[45299]
2010-12,Canada,Miscellaneous store retailers [453],99,NA,[453]
2010-12,Canada,"Office supplies, stationery and gift stores [4532]",101.3,NA,[4532]
2010-12,Canada,Office supplies and stationery stores [45321],103.8,NA,[45321]
2010-12,Canada,Other miscellaneous store retailers [4539],95.9,NA,[4539]
2010-12,Canada,Pet and pet supplies stores [45391],94.3,NA,[45391]
2010-12,Canada,All other miscellaneous store retailers [45399],96.1,NA,[45399]
2011-01,Canada,Retail trade [44-45],96,NA,[44-45]
2011-01,Canada,"Automotive parts, accessories and tire stores [4413]",97.6,NA,[4413]
2011-01,Canada,Automotive parts and accessories stores [44131],98.6,NA,[44131]
2011-01,Canada,Tire dealers [44132],96.8,NA,[44132]
2011-01,Canada,Furniture and home furnishings stores [442],100.6,NA,[442]
2011-01,Canada,Furniture stores [4421],100.1,NA,[4421]
2011-01,Canada,Furniture stores [44211],100.1,NA,[44211]
2011-01,Canada,Home furnishings stores [4422],101.4,NA,[4422]
2011-01,Canada,Floor covering stores [44221],100.5,NA,[44221]
2011-01,Canada,Other home furnishings stores [44229],102.2,NA,[44229]
2011-01,Canada,Electronics and appliance stores [443],105.4,NA,[443]
2011-01,Canada,Electronics and appliance stores [4431],105.4,NA,[4431]
2011-01,Canada,Electronics and appliance stores [44314],105.4,NA,[44314]
2011-01,Canada,Building material and garden equipment and supplies dealers [444],94.2,NA,[444]
2011-01,Canada,Building material and supplies dealers [4441],93.9,NA,[4441]
2011-01,Canada,Home centres [44411],92.4,NA,[44411]
2011-01,Canada,Paint and wallpaper stores [44412],99.5,NA,[44412]
2011-01,Canada,Other building material dealers [44419],98.9,NA,[44419]
2011-01,Canada,Lawn and garden equipment and supplies stores [4442],100.6,NA,[4442]
2011-01,Canada,Nursery stores and garden centres [44422],100.6,NA,[44422]
2011-01,Canada,Food and beverage stores [445],94.9,NA,[445]
2011-01,Canada,Grocery stores [4451],94.6,NA,[4451]
2011-01,Canada,Supermarkets and other grocery (except convenience) stores [44511],94.6,NA,[44511]
2011-01,Canada,Convenience stores [44512],94.5,NA,[44512]
2011-01,Canada,Specialty food stores [4452],89.6,NA,[4452]
2011-01,Canada,Other specialty food stores [44529],97.7,NA,[44529]
2011-01,Canada,"Beer, wine and liquor stores [4453]",98.7,NA,[4453]
2011-01,Canada,"Beer, wine and liquor stores [44531]",98.7,NA,[44531]
2011-01,Canada,Health and personal care stores [446],97.5,NA,[446]
2011-01,Canada,Health and personal care stores [4461],97.5,NA,[4461]
2011-01,Canada,Pharmacies and drug stores [44611],98,NA,[44611]
2011-01,Canada,"Cosmetics, beauty supplies and perfume stores [44612]",95.9,NA,[44612]
2011-01,Canada,Optical goods stores [44613],87.3,NA,[44613]
2011-01,Canada,Other health and personal care stores [44619],98,NA,[44619]
2011-01,Canada,Gasoline stations [447],94.9,NA,[447]
2011-01,Canada,Gasoline stations [4471],94.9,NA,[4471]
2011-01,Canada,Gasoline stations with convenience stores [44711],96.1,NA,[44711]
2011-01,Canada,Other gasoline stations [44719],94.4,NA,[44719]
2011-01,Canada,Clothing and clothing accessories stores [448],101.7,NA,[448]
2011-01,Canada,Clothing stores [4481],100.5,NA,[4481]
2011-01,Canada,Men's clothing stores [44811],99.5,NA,[44811]
2011-01,Canada,Women's clothing stores [44812],98.5,NA,[44812]
2011-01,Canada,Family clothing stores [44814],103.2,NA,[44814]
2011-01,Canada,Other clothing stores [44819],94.6,NA,[44819]
2011-01,Canada,Shoe stores [4482],109,NA,[4482]
2011-01,Canada,Shoe stores [44821],109,NA,[44821]
2011-01,Canada,"Jewellery, luggage and leather goods stores [4483]",103.7,NA,[4483]
2011-01,Canada,Jewellery stores [44831],103.6,NA,[44831]
2011-01,Canada,Luggage and leather goods stores [44832],104.8,NA,[44832]
2011-01,Canada,"Sporting goods, hobby, book and music stores [451]",102.5,NA,[451]
2011-01,Canada,"Sporting goods, hobby and musical instrument stores [4511]",103.2,NA,[4511]
2011-01,Canada,Sporting goods stores [45111],99.9,NA,[45111]
2011-01,Canada,"Hobby, toy and game stores [45112]",113.8,NA,[45112]
2011-01,Canada,"Sewing, needlework and piece goods stores [45113]",97.2,NA,[45113]
2011-01,Canada,Musical instrument and supplies stores [45114],98.5,NA,[45114]
2011-01,Canada,Book stores and news dealers [4513],99.6,NA,[4513]
2011-01,Canada,Book stores and news dealers [45131],99.6,NA,[45131]
2011-01,Canada,General merchandise stores [452],92,NA,[452]
2011-01,Canada,Other general merchandise stores [4529],94.9,NA,[4529]
2011-01,Canada,All other general merchandise stores [45299],95.2,NA,[45299]
2011-01,Canada,Miscellaneous store retailers [453],98,NA,[453]
2011-01,Canada,"Office supplies, stationery and gift stores [4532]",97.5,NA,[4532]
2011-01,Canada,Office supplies and stationery stores [45321],97.3,NA,[45321]
2011-01,Canada,Other miscellaneous store retailers [4539],97.5,NA,[4539]
2011-01,Canada,Pet and pet supplies stores [45391],94.4,NA,[45391]
2011-01,Canada,All other miscellaneous store retailers [45399],98.7,NA,[45399]
2011-02,Canada,Retail trade [44-45],96.9,NA,[44-45]
2011-02,Canada,"Automotive parts, accessories and tire stores [4413]",97.3,NA,[4413]
2011-02,Canada,Automotive parts and accessories stores [44131],98.6,NA,[44131]
2011-02,Canada,Tire dealers [44132],96.3,NA,[44132]
2011-02,Canada,Furniture and home furnishings stores [442],101.2,NA,[442]
2011-02,Canada,Furniture stores [4421],101.3,NA,[4421]
2011-02,Canada,Furniture stores [44211],101.3,NA,[44211]
2011-02,Canada,Home furnishings stores [4422],100.9,NA,[4422]
2011-02,Canada,Floor covering stores [44221],100.5,NA,[44221]
2011-02,Canada,Other home furnishings stores [44229],101.3,NA,[44229]
2011-02,Canada,Electronics and appliance stores [443],106.6,NA,[443]
2011-02,Canada,Electronics and appliance stores [4431],106.6,NA,[4431]
2011-02,Canada,Electronics and appliance stores [44314],106.6,NA,[44314]
2011-02,Canada,Building material and garden equipment and supplies dealers [444],94,NA,[444]
2011-02,Canada,Building material and supplies dealers [4441],93.6,NA,[4441]
2011-02,Canada,Home centres [44411],92,NA,[44411]
2011-02,Canada,Paint and wallpaper stores [44412],99.5,NA,[44412]
2011-02,Canada,Other building material dealers [44419],98.9,NA,[44419]
2011-02,Canada,Lawn and garden equipment and supplies stores [4442],101.1,NA,[4442]
2011-02,Canada,Nursery stores and garden centres [44422],100.9,NA,[44422]
2011-02,Canada,Food and beverage stores [445],94.8,NA,[445]
2011-02,Canada,Grocery stores [4451],94.4,NA,[4451]
2011-02,Canada,Supermarkets and other grocery (except convenience) stores [44511],94.3,NA,[44511]
2011-02,Canada,Convenience stores [44512],94.8,NA,[44512]
2011-02,Canada,Specialty food stores [4452],89.7,NA,[4452]
2011-02,Canada,Other specialty food stores [44529],97.5,NA,[44529]
2011-02,Canada,"Beer, wine and liquor stores [4453]",99,NA,[4453]
2011-02,Canada,"Beer, wine and liquor stores [44531]",99,NA,[44531]
2011-02,Canada,Health and personal care stores [446],99,NA,[446]
2011-02,Canada,Health and personal care stores [4461],99,NA,[4461]
2011-02,Canada,Pharmacies and drug stores [44611],99.7,NA,[44611]
2011-02,Canada,"Cosmetics, beauty supplies and perfume stores [44612]",95.9,NA,[44612]
2011-02,Canada,Optical goods stores [44613],88.7,NA,[44613]
2011-02,Canada,Other health and personal care stores [44619],98.5,NA,[44619]
2011-02,Canada,Gasoline stations [447],98,NA,[447]
