REF_DATE,GEO,North American Industry Classification System (NAICS),VALUE,STATUS,Classification Code for North American Industry Classification System (NAICS)
2018-10,Canada,"General freight trucking, long distance [48412]",115.7,NA,[48412]
2018-10,Canada,Specialized freight trucking [4842],105.1,NA,[4842]
2018-10,Canada,Used household and office goods moving [48421],107.5,NA,[48421]
2018-10,Canada,"Specialized freight (except used goods) trucking, local [48422]",96.3,NA,[48422]
2018-10,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",108.7,NA,[48423]
2019-01,Canada,Truck transportation [484],111.8,NA,[484]
2019-01,Canada,General freight trucking [4841],115.7,NA,[4841]
2019-01,Canada,"General freight trucking, local [48411]",112.6,NA,[48411]
2019-01,Canada,"General freight trucking, long distance [48412]",115.8,NA,[48412]
2019-01,Canada,Specialized freight trucking [4842],104,NA,[4842]
2019-01,Canada,Used household and office goods moving [48421],106.1,NA,[48421]
2019-01,Canada,"Specialized freight (except used goods) trucking, local [48422]",95.6,NA,[48422]
2019-01,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",107.4,NA,[48423]
2019-04,Canada,Truck transportation [484],113.5,NA,[484]
2019-04,Canada,General freight trucking [4841],117.5,NA,[4841]
2019-04,Canada,"General freight trucking, local [48411]",112.6,NA,[48411]
2019-04,Canada,"General freight trucking, long distance [48412]",117.8,NA,[48412]
2019-04,Canada,Specialized freight trucking [4842],105.7,NA,[4842]
2019-04,Canada,Used household and office goods moving [48421],108.7,NA,[48421]
2019-04,Canada,"Specialized freight (except used goods) trucking, local [48422]",96,NA,[48422]
2019-04,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",109.5,NA,[48423]
2019-07,Canada,Truck transportation [484],113.1,NA,[484]
2019-07,Canada,General freight trucking [4841],117.5,NA,[4841]
2019-07,Canada,"General freight trucking, local [48411]",114,NA,[48411]
2019-07,Canada,"General freight trucking, long distance [48412]",117.6,NA,[48412]
2019-07,Canada,Specialized freight trucking [4842],104.4,NA,[4842]
2019-07,Canada,Used household and office goods moving [48421],110.9,NA,[48421]
2019-07,Canada,"Specialized freight (except used goods) trucking, local [48422]",95.3,NA,[48422]
2019-07,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",107.5,NA,[48423]
2019-10,Canada,Truck transportation [484],113,NA,[484]
2019-10,Canada,General freight trucking [4841],117.4,NA,[4841]
2019-10,Canada,"General freight trucking, local [48411]",114.7,NA,[48411]
2019-10,Canada,"General freight trucking, long distance [48412]",117.4,NA,[48412]
2019-10,Canada,Specialized freight trucking [4842],104.4,NA,[4842]
2019-10,Canada,Used household and office goods moving [48421],109.9,NA,[48421]
2019-10,Canada,"Specialized freight (except used goods) trucking, local [48422]",96,NA,[48422]
2019-10,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",107.3,NA,[48423]
2020-01,Canada,Truck transportation [484],113.5,NA,[484]
2020-01,Canada,General freight trucking [4841],117.9,NA,[4841]
2020-01,Canada,"General freight trucking, local [48411]",115,NA,[48411]
2020-01,Canada,"General freight trucking, long distance [48412]",117.9,NA,[48412]
2020-01,Canada,Specialized freight trucking [4842],105,NA,[4842]
2020-01,Canada,Used household and office goods moving [48421],112.3,NA,[48421]
2020-01,Canada,"Specialized freight (except used goods) trucking, local [48422]",95,NA,[48422]
2020-01,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",108.4,NA,[48423]
2020-04,Canada,Truck transportation [484],109.6,NA,[484]
2020-04,Canada,General freight trucking [4841],114,NA,[4841]
2020-04,Canada,"General freight trucking, local [48411]",110.2,NA,[48411]
2020-04,Canada,"General freight trucking, long distance [48412]",114.1,NA,[48412]
2020-04,Canada,Specialized freight trucking [4842],101,NA,[4842]
2020-04,Canada,Used household and office goods moving [48421],109.8,NA,[48421]
2020-04,Canada,"Specialized freight (except used goods) trucking, local [48422]",92.5,NA,[48422]
2020-04,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",103.6,NA,[48423]
2020-07,Canada,Truck transportation [484],109.2,NA,[484]
2020-07,Canada,General freight trucking [4841],113.9,NA,[4841]
2020-07,Canada,"General freight trucking, local [48411]",111.2,NA,[48411]
2020-07,Canada,"General freight trucking, long distance [48412]",113.9,NA,[48412]
2020-07,Canada,Specialized freight trucking [4842],99.8,NA,[4842]
2020-07,Canada,Used household and office goods moving [48421],111.9,NA,[48421]
2020-07,Canada,"Specialized freight (except used goods) trucking, local [48422]",93.3,NA,[48422]
2020-07,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",101.2,NA,[48423]
2020-10,Canada,Truck transportation [484],109.4,NA,[484]
2020-10,Canada,General freight trucking [4841],114.3,NA,[4841]
2020-10,Canada,"General freight trucking, local [48411]",112,NA,[48411]
2020-10,Canada,"General freight trucking, long distance [48412]",114.2,NA,[48412]
2020-10,Canada,Specialized freight trucking [4842],99.8,NA,[4842]
2020-10,Canada,Used household and office goods moving [48421],113,NA,[48421]
2020-10,Canada,"Specialized freight (except used goods) trucking, local [48422]",91.9,NA,[48422]
2020-10,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",101.6,NA,[48423]
2021-01,Canada,Truck transportation [484],111.9,NA,[484]
2021-01,Canada,General freight trucking [4841],117.1,NA,[4841]
2021-01,Canada,"General freight trucking, local [48411]",115.5,NA,[48411]
2021-01,Canada,"General freight trucking, long distance [48412]",117,NA,[48412]
2021-01,Canada,Specialized freight trucking [4842],101.7,NA,[4842]
2021-01,Canada,Used household and office goods moving [48421],113.1,NA,[48421]
2021-01,Canada,"Specialized freight (except used goods) trucking, local [48422]",92.5,NA,[48422]
2021-01,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",104.2,NA,[48423]
