REF_DATE,GEO,North American Industry Classification System (NAICS),VALUE,STATUS,Classification Code for North American Industry Classification System (NAICS)
2014-10,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],97.8,NA,[5324]
2014-10,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",100.5,NA,[53241]
2014-10,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,91.3,NA,NA
2014-11,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],96.7,NA,[5324]
2014-11,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",99.5,NA,[53241]
2014-11,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,90.3,NA,NA
2014-12,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],96.2,NA,[5324]
2014-12,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",99.4,NA,[53241]
2014-12,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,88.5,NA,NA
2015-01,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],96.1,NA,[5324]
2015-01,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",98.9,NA,[53241]
2015-01,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,89.3,NA,NA
2015-02,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],95.4,NA,[5324]
2015-02,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",97.9,NA,[53241]
2015-02,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,89.5,NA,NA
2015-03,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],95,NA,[5324]
2015-03,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",97.3,NA,[53241]
2015-03,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,89.8,NA,NA
2015-04,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],95.4,NA,[5324]
2015-04,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",98.1,NA,[53241]
2015-04,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,89.3,NA,NA
2015-05,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],95.1,NA,[5324]
2015-05,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",97.4,NA,[53241]
2015-05,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,89.9,NA,NA
2015-06,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],94.6,NA,[5324]
2015-06,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",96.9,NA,[53241]
2015-06,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,89.7,NA,NA
2015-07,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],94.7,NA,[5324]
2015-07,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",97,NA,[53241]
2015-07,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,89.4,NA,NA
2015-08,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],94.3,NA,[5324]
2015-08,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",96.5,NA,[53241]
2015-08,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,89.4,NA,NA
2015-09,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],94.3,NA,[5324]
2015-09,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",96.5,NA,[53241]
2015-09,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,89.4,NA,NA
2015-10,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],93.8,NA,[5324]
2015-10,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",95.8,NA,[53241]
2015-10,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,89.5,NA,NA
2015-11,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],93.4,NA,[5324]
2015-11,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",95.3,NA,[53241]
2015-11,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,89.5,NA,NA
2015-12,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],93.3,NA,[5324]
2015-12,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",95.2,NA,[53241]
2015-12,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,89.4,NA,NA
2016-01,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],93,NA,[5324]
2016-01,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",95.2,NA,[53241]
2016-01,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,87.9,NA,NA
2016-02,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],92.1,NA,[5324]
2016-02,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",94.1,NA,[53241]
2016-02,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,87.7,NA,NA
2016-03,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],91.7,NA,[5324]
2016-03,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",93.5,NA,[53241]
2016-03,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,88.2,NA,NA
2016-04,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],91.7,NA,[5324]
2016-04,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",93.4,NA,[53241]
2016-04,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,88.3,NA,NA
2016-05,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.7,NA,[5324]
2016-05,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",92.2,NA,[53241]
2016-05,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,88,NA,NA
2016-06,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.8,NA,[5324]
2016-06,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",92.3,NA,[53241]
2016-06,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,88,NA,NA
2016-07,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.3,NA,[5324]
2016-07,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",91.7,NA,[53241]
2016-07,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,87.9,NA,NA
2016-08,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.5,NA,[5324]
2016-08,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",91.9,NA,[53241]
2016-08,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,87.8,NA,NA
2016-09,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.9,NA,[5324]
2016-09,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",92.4,NA,[53241]
2016-09,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,88.1,NA,NA
2016-10,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.7,NA,[5324]
2016-10,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",92,NA,[53241]
2016-10,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,88.6,NA,NA
2016-11,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.9,NA,[5324]
2016-11,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",92.3,NA,[53241]
2016-11,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,88.6,NA,NA
2016-12,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.6,NA,[5324]
2016-12,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",91.8,NA,[53241]
2016-12,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,88.8,NA,NA
2017-01,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.4,NA,[5324]
2017-01,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",91.6,NA,[53241]
2017-01,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,88.6,NA,NA
2017-02,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.4,NA,[5324]
2017-02,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",91.5,NA,[53241]
2017-02,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,89,NA,NA
2017-03,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.6,NA,[5324]
2017-03,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",91.5,NA,[53241]
2017-03,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,89.7,NA,NA
2017-04,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.7,NA,[5324]
2017-04,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",91.6,NA,[53241]
2017-04,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,90.1,NA,NA
2017-05,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.9,NA,[5324]
2017-05,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",91.9,NA,[53241]
2017-05,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,89.9,NA,NA
2017-06,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.8,NA,[5324]
2017-06,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",91.7,NA,[53241]
2017-06,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,90,NA,NA
2017-07,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.7,NA,[5324]
2017-07,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",91.5,NA,[53241]
2017-07,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,90.2,NA,NA
2017-08,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.7,NA,[5324]
2017-08,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",91.5,NA,[53241]
2017-08,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,90.3,NA,NA
2017-09,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.4,NA,[5324]
2017-09,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",91.1,NA,[53241]
2017-09,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,90.5,NA,NA
2017-10,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.4,NA,[5324]
2017-10,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",91,NA,[53241]
2017-10,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,90.5,NA,NA
2017-11,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.7,NA,[5324]
2017-11,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",91.4,NA,[53241]
2017-11,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,90.6,NA,NA
2017-12,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.6,NA,[5324]
2017-12,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",91.3,NA,[53241]
2017-12,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,90.3,NA,NA
2018-01,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.5,NA,[5324]
2018-01,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",91.5,NA,[53241]
2018-01,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,89.5,NA,NA
2018-02,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.3,NA,[5324]
2018-02,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",91.2,NA,[53241]
2018-02,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,89.4,NA,NA
2018-03,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.8,NA,[5324]
2018-03,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",91.6,NA,[53241]
2018-03,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,90.4,NA,NA
2018-04,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],91.1,NA,[5324]
2018-04,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",92,NA,[53241]
2018-04,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,90.4,NA,NA
2018-05,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],91.5,NA,[5324]
2018-05,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",92.5,NA,[53241]
2018-05,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,90.2,NA,NA
2018-06,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],91.4,NA,[5324]
2018-06,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",92.5,NA,[53241]
2018-06,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,90,NA,NA
2018-07,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],91.5,NA,[5324]
2018-07,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",92.5,NA,[53241]
2018-07,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,90.2,NA,NA
2018-08,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],91.3,NA,[5324]
2018-08,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",92.3,NA,[53241]
2018-08,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,90.2,NA,NA
2018-09,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],91,NA,[5324]
2018-09,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",92.1,NA,[53241]
2018-09,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,89.8,NA,NA
2018-10,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.8,NA,[5324]
2018-10,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",91.9,NA,[53241]
2018-10,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,89.4,NA,NA
2018-11,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.8,NA,[5324]
2018-11,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",91.9,NA,[53241]
2018-11,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,89.3,NA,NA
2018-12,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],91,NA,[5324]
2018-12,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",92.1,NA,[53241]
2018-12,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,89.4,NA,NA
2019-01,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],91,NA,[5324]
2019-01,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",92,NA,[53241]
2019-01,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,89.8,NA,NA
2019-02,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],91,NA,[5324]
2019-02,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",91.8,NA,[53241]
2019-02,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,90.2,NA,NA
2019-03,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.9,NA,[5324]
2019-03,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",91.8,NA,[53241]
2019-03,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,90.1,NA,NA
2019-04,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],91.3,NA,[5324]
2019-04,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",92.1,NA,[53241]
2019-04,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,90.7,NA,NA
2019-05,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],91.4,NA,[5324]
2019-05,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",92.3,NA,[53241]
2019-05,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,90.6,NA,NA
2019-06,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],91.4,NA,[5324]
2019-06,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",92.3,NA,[53241]
2019-06,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,90.7,NA,NA
2019-07,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],91.2,NA,[5324]
2019-07,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",92.1,NA,[53241]
2019-07,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,90.8,NA,NA
2019-08,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],91.3,NA,[5324]
2019-08,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",92.1,NA,[53241]
2019-08,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,90.8,NA,NA
2019-09,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],91.2,NA,[5324]
2019-09,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",92.1,NA,[53241]
2019-09,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,90.5,NA,NA
2019-10,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],91,NA,[5324]
2019-10,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",92,NA,[53241]
2019-10,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,89.8,NA,NA
2019-11,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.9,NA,[5324]
2019-11,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",91.9,NA,[53241]
2019-11,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,89.8,NA,NA
2019-12,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.9,NA,[5324]
2019-12,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",91.9,NA,[53241]
2019-12,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,89.9,NA,NA
2020-01,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.7,E,[5324]
2020-02,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],90.1,E,[5324]
2020-03,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],89.5,E,[5324]
2020-04,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],88.5,E,[5324]
2020-05,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],87.7,E,[5324]
2020-06,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],88.3,E,[5324]
2020-07,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],88.3,NA,[5324]
2020-07,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",89.1,NA,[53241]
2020-07,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,87.9,NA,NA
2020-08,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],88,NA,[5324]
2020-08,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",88.7,NA,[53241]
2020-08,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,87.7,NA,NA
2020-09,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],87.6,NA,[5324]
2020-09,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",88.2,NA,[53241]
2020-09,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,87.6,NA,NA
2020-10,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],87.7,NA,[5324]
2020-10,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",88.3,NA,[53241]
2020-10,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,87.7,NA,NA
2020-11,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],87.5,NA,[5324]
2020-11,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",88.1,NA,[53241]
2020-11,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,87.6,NA,NA
2020-12,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],87,NA,[5324]
2020-12,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",87.5,NA,[53241]
2020-12,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,87.6,NA,NA
2021-01,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],87,NA,[5324]
2021-01,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",87.4,NA,[53241]
2021-01,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,87.9,NA,NA
2021-02,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],87.1,NA,[5324]
2021-02,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",87.5,NA,[53241]
2021-02,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,87.7,NA,NA
2021-03,Canada,Commercial and industrial machinery and equipment rental and leasing [5324],86.7,NA,[5324]
2021-03,Canada,"Construction, transportation, mining and forestry equipment rental and leasing [53241]",86.9,NA,[53241]
2021-03,Canada,Office and other commercial and industrial machinery and equipment rental and leasing,87.9,NA,NA
