REF_DATE,GEO,North American Industry Classification System (NAICS),VALUE,STATUS,Classification Code for North American Industry Classification System (NAICS)
2011-01,Canada,General freight trucking [4841],93.7,NA,[4841]
2011-01,Canada,"General freight trucking, local [48411]",92.3,NA,[48411]
2011-01,Canada,"General freight trucking, long distance [48412]",94.2,NA,[48412]
2011-01,Canada,Specialized freight trucking [4842],95.1,NA,[4842]
2011-01,Canada,Used household and office goods moving [48421],96.3,NA,[48421]
2011-01,Canada,"Specialized freight (except used goods) trucking, local [48422]",98.5,NA,[48422]
2011-01,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",92.7,NA,[48423]
2011-02,Canada,Truck transportation [484],94.8,NA,[484]
2011-02,Canada,General freight trucking [4841],94.3,NA,[4841]
2011-02,Canada,"General freight trucking, local [48411]",92.8,NA,[48411]
2011-02,Canada,"General freight trucking, long distance [48412]",94.8,NA,[48412]
2011-02,Canada,Specialized freight trucking [4842],95.5,NA,[4842]
2011-02,Canada,Used household and office goods moving [48421],96.2,NA,[48421]
2011-02,Canada,"Specialized freight (except used goods) trucking, local [48422]",98.6,NA,[48422]
2011-02,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",93.4,NA,[48423]
2011-03,Canada,Truck transportation [484],95.9,NA,[484]
2011-03,Canada,General freight trucking [4841],95.8,NA,[4841]
2011-03,Canada,"General freight trucking, local [48411]",94.3,NA,[48411]
2011-03,Canada,"General freight trucking, long distance [48412]",96.3,NA,[48412]
2011-03,Canada,Specialized freight trucking [4842],96.1,NA,[4842]
2011-03,Canada,Used household and office goods moving [48421],96.3,NA,[48421]
2011-03,Canada,"Specialized freight (except used goods) trucking, local [48422]",98.9,NA,[48422]
2011-03,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",94.3,NA,[48423]
2011-04,Canada,Truck transportation [484],96.8,NA,[484]
2011-04,Canada,General freight trucking [4841],96.4,NA,[4841]
2011-04,Canada,"General freight trucking, local [48411]",94.8,NA,[48411]
2011-04,Canada,"General freight trucking, long distance [48412]",96.9,NA,[48412]
2011-04,Canada,Specialized freight trucking [4842],97.5,NA,[4842]
2011-04,Canada,Used household and office goods moving [48421],98.5,NA,[48421]
2011-04,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.2,NA,[48422]
2011-04,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",96.2,NA,[48423]
2011-05,Canada,Truck transportation [484],96.7,NA,[484]
2011-05,Canada,General freight trucking [4841],96.2,NA,[4841]
2011-05,Canada,"General freight trucking, local [48411]",94.3,NA,[48411]
2011-05,Canada,"General freight trucking, long distance [48412]",96.8,NA,[48412]
2011-05,Canada,Specialized freight trucking [4842],97.4,NA,[4842]
2011-05,Canada,Used household and office goods moving [48421],98.5,NA,[48421]
2011-05,Canada,"Specialized freight (except used goods) trucking, local [48422]",98.7,NA,[48422]
2011-05,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",96.4,NA,[48423]
2011-06,Canada,Truck transportation [484],96.7,NA,[484]
2011-06,Canada,General freight trucking [4841],95.9,NA,[4841]
2011-06,Canada,"General freight trucking, local [48411]",94.2,NA,[48411]
2011-06,Canada,"General freight trucking, long distance [48412]",96.5,NA,[48412]
2011-06,Canada,Specialized freight trucking [4842],97.7,NA,[4842]
2011-06,Canada,Used household and office goods moving [48421],103.5,NA,[48421]
2011-06,Canada,"Specialized freight (except used goods) trucking, local [48422]",98.8,NA,[48422]
2011-06,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",96.2,NA,[48423]
2011-07,Canada,Truck transportation [484],96.9,NA,[484]
2011-07,Canada,General freight trucking [4841],96.1,NA,[4841]
2011-07,Canada,"General freight trucking, local [48411]",95,NA,[48411]
2011-07,Canada,"General freight trucking, long distance [48412]",96.5,NA,[48412]
2011-07,Canada,Specialized freight trucking [4842],97.9,NA,[4842]
2011-07,Canada,Used household and office goods moving [48421],103.2,NA,[48421]
2011-07,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.1,NA,[48422]
2011-07,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",96.4,NA,[48423]
2011-08,Canada,Truck transportation [484],97,NA,[484]
2011-08,Canada,General freight trucking [4841],96.4,NA,[4841]
2011-08,Canada,"General freight trucking, local [48411]",94.9,NA,[48411]
2011-08,Canada,"General freight trucking, long distance [48412]",96.8,NA,[48412]
2011-08,Canada,Specialized freight trucking [4842],97.9,NA,[4842]
2011-08,Canada,Used household and office goods moving [48421],103,NA,[48421]
2011-08,Canada,"Specialized freight (except used goods) trucking, local [48422]",98.9,NA,[48422]
2011-08,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",96.5,NA,[48423]
2011-09,Canada,Truck transportation [484],97.1,NA,[484]
2011-09,Canada,General freight trucking [4841],96.6,NA,[4841]
2011-09,Canada,"General freight trucking, local [48411]",95.3,NA,[48411]
2011-09,Canada,"General freight trucking, long distance [48412]",97.1,NA,[48412]
2011-09,Canada,Specialized freight trucking [4842],97.7,NA,[4842]
2011-09,Canada,Used household and office goods moving [48421],98.9,NA,[48421]
2011-09,Canada,"Specialized freight (except used goods) trucking, local [48422]",99,NA,[48422]
2011-09,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",96.7,NA,[48423]
2011-10,Canada,Truck transportation [484],97,NA,[484]
2011-10,Canada,General freight trucking [4841],96.6,NA,[4841]
2011-10,Canada,"General freight trucking, local [48411]",94.7,NA,[48411]
2011-10,Canada,"General freight trucking, long distance [48412]",97.2,NA,[48412]
2011-10,Canada,Specialized freight trucking [4842],97.7,NA,[4842]
2011-10,Canada,Used household and office goods moving [48421],98.3,NA,[48421]
2011-10,Canada,"Specialized freight (except used goods) trucking, local [48422]",98.9,NA,[48422]
2011-10,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",96.8,NA,[48423]
2011-11,Canada,Truck transportation [484],97.8,NA,[484]
2011-11,Canada,General freight trucking [4841],97.7,NA,[4841]
2011-11,Canada,"General freight trucking, local [48411]",95.9,NA,[48411]
2011-11,Canada,"General freight trucking, long distance [48412]",98.3,NA,[48412]
2011-11,Canada,Specialized freight trucking [4842],98,NA,[4842]
2011-11,Canada,Used household and office goods moving [48421],98.4,NA,[48421]
2011-11,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.2,NA,[48422]
2011-11,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",97.2,NA,[48423]
2011-12,Canada,Truck transportation [484],98,NA,[484]
2011-12,Canada,General freight trucking [4841],97.8,NA,[4841]
2011-12,Canada,"General freight trucking, local [48411]",95.8,NA,[48411]
2011-12,Canada,"General freight trucking, long distance [48412]",98.4,NA,[48412]
2011-12,Canada,Specialized freight trucking [4842],98.2,NA,[4842]
2011-12,Canada,Used household and office goods moving [48421],98.4,NA,[48421]
2011-12,Canada,"Specialized freight (except used goods) trucking, local [48422]",98.9,NA,[48422]
2011-12,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",97.7,NA,[48423]
2012-01,Canada,Truck transportation [484],98.4,NA,[484]
2012-01,Canada,General freight trucking [4841],98.3,NA,[4841]
2012-01,Canada,"General freight trucking, local [48411]",96.7,NA,[48411]
2012-01,Canada,"General freight trucking, long distance [48412]",98.8,NA,[48412]
2012-01,Canada,Specialized freight trucking [4842],98.7,NA,[4842]
2012-01,Canada,Used household and office goods moving [48421],98,NA,[48421]
2012-01,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.8,NA,[48422]
2012-01,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",98,NA,[48423]
2012-02,Canada,Truck transportation [484],98.7,NA,[484]
2012-02,Canada,General freight trucking [4841],98.6,NA,[4841]
2012-02,Canada,"General freight trucking, local [48411]",96.8,NA,[48411]
2012-02,Canada,"General freight trucking, long distance [48412]",99.1,NA,[48412]
2012-02,Canada,Specialized freight trucking [4842],98.9,NA,[4842]
2012-02,Canada,Used household and office goods moving [48421],98.1,NA,[48421]
2012-02,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.7,NA,[48422]
2012-02,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",98.4,NA,[48423]
2012-03,Canada,Truck transportation [484],99.1,NA,[484]
2012-03,Canada,General freight trucking [4841],99.1,NA,[4841]
2012-03,Canada,"General freight trucking, local [48411]",97.3,NA,[48411]
2012-03,Canada,"General freight trucking, long distance [48412]",99.6,NA,[48412]
2012-03,Canada,Specialized freight trucking [4842],99.1,NA,[4842]
2012-03,Canada,Used household and office goods moving [48421],98.1,NA,[48421]
2012-03,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.8,NA,[48422]
2012-03,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",98.8,NA,[48423]
2012-04,Canada,Truck transportation [484],99.3,NA,[484]
2012-04,Canada,General freight trucking [4841],99.2,NA,[4841]
2012-04,Canada,"General freight trucking, local [48411]",97.3,NA,[48411]
2012-04,Canada,"General freight trucking, long distance [48412]",99.8,NA,[48412]
2012-04,Canada,Specialized freight trucking [4842],99.4,NA,[4842]
2012-04,Canada,Used household and office goods moving [48421],98.2,NA,[48421]
2012-04,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.7,NA,[48422]
2012-04,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",99.3,NA,[48423]
2012-05,Canada,Truck transportation [484],98.9,NA,[484]
2012-05,Canada,General freight trucking [4841],98.5,NA,[4841]
2012-05,Canada,"General freight trucking, local [48411]",96.3,NA,[48411]
2012-05,Canada,"General freight trucking, long distance [48412]",99.2,NA,[48412]
2012-05,Canada,Specialized freight trucking [4842],99.4,NA,[4842]
2012-05,Canada,Used household and office goods moving [48421],98.1,NA,[48421]
2012-05,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.6,NA,[48422]
2012-05,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",99.5,NA,[48423]
2012-06,Canada,Truck transportation [484],98.5,NA,[484]
2012-06,Canada,General freight trucking [4841],97.9,NA,[4841]
2012-06,Canada,"General freight trucking, local [48411]",95.5,NA,[48411]
2012-06,Canada,"General freight trucking, long distance [48412]",98.7,NA,[48412]
2012-06,Canada,Specialized freight trucking [4842],99.3,NA,[4842]
2012-06,Canada,Used household and office goods moving [48421],101.9,NA,[48421]
2012-06,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.1,NA,[48422]
2012-06,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",99,NA,[48423]
2012-07,Canada,Truck transportation [484],98.3,NA,[484]
2012-07,Canada,General freight trucking [4841],97.7,NA,[4841]
2012-07,Canada,"General freight trucking, local [48411]",96.1,NA,[48411]
2012-07,Canada,"General freight trucking, long distance [48412]",98.2,NA,[48412]
2012-07,Canada,Specialized freight trucking [4842],99.2,NA,[4842]
2012-07,Canada,Used household and office goods moving [48421],102.5,NA,[48421]
2012-07,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.1,NA,[48422]
2012-07,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",98.8,NA,[48423]
2012-08,Canada,Truck transportation [484],98.6,NA,[484]
2012-08,Canada,General freight trucking [4841],98.1,NA,[4841]
2012-08,Canada,"General freight trucking, local [48411]",96,NA,[48411]
2012-08,Canada,"General freight trucking, long distance [48412]",98.7,NA,[48412]
2012-08,Canada,Specialized freight trucking [4842],99.3,NA,[4842]
2012-08,Canada,Used household and office goods moving [48421],102.6,NA,[48421]
2012-08,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.3,NA,[48422]
2012-08,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",98.9,NA,[48423]
2012-09,Canada,Truck transportation [484],99.2,NA,[484]
2012-09,Canada,General freight trucking [4841],99,NA,[4841]
2012-09,Canada,"General freight trucking, local [48411]",96.8,NA,[48411]
2012-09,Canada,"General freight trucking, long distance [48412]",99.6,NA,[48412]
2012-09,Canada,Specialized freight trucking [4842],99.6,NA,[4842]
2012-09,Canada,Used household and office goods moving [48421],102,NA,[48421]
2012-09,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.5,NA,[48422]
2012-09,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",99.3,NA,[48423]
2012-10,Canada,Truck transportation [484],99.2,NA,[484]
2012-10,Canada,General freight trucking [4841],99,NA,[4841]
2012-10,Canada,"General freight trucking, local [48411]",96.9,NA,[48411]
2012-10,Canada,"General freight trucking, long distance [48412]",99.6,NA,[48412]
2012-10,Canada,Specialized freight trucking [4842],99.6,NA,[4842]
2012-10,Canada,Used household and office goods moving [48421],99.2,NA,[48421]
2012-10,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.5,NA,[48422]
2012-10,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",99.6,NA,[48423]
2012-11,Canada,Truck transportation [484],99.1,NA,[484]
2012-11,Canada,General freight trucking [4841],98.8,NA,[4841]
2012-11,Canada,"General freight trucking, local [48411]",96.5,NA,[48411]
2012-11,Canada,"General freight trucking, long distance [48412]",99.5,NA,[48412]
2012-11,Canada,Specialized freight trucking [4842],99.4,NA,[4842]
2012-11,Canada,Used household and office goods moving [48421],99,NA,[48421]
2012-11,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.4,NA,[48422]
2012-11,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",99.5,NA,[48423]
2012-12,Canada,Truck transportation [484],99.2,NA,[484]
2012-12,Canada,General freight trucking [4841],99.1,NA,[4841]
2012-12,Canada,"General freight trucking, local [48411]",97.4,NA,[48411]
2012-12,Canada,"General freight trucking, long distance [48412]",99.6,NA,[48412]
2012-12,Canada,Specialized freight trucking [4842],99.5,NA,[4842]
2012-12,Canada,Used household and office goods moving [48421],98.8,NA,[48421]
2012-12,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.6,NA,[48422]
2012-12,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",99.5,NA,[48423]
2013-01,Canada,Truck transportation [484],99.7,NA,[484]
2013-01,Canada,General freight trucking [4841],99.8,NA,[4841]
2013-01,Canada,"General freight trucking, local [48411]",98.8,NA,[48411]
2013-01,Canada,"General freight trucking, long distance [48412]",100.1,NA,[48412]
2013-01,Canada,Specialized freight trucking [4842],99.7,NA,[4842]
2013-01,Canada,Used household and office goods moving [48421],98.9,NA,[48421]
2013-01,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.8,NA,[48422]
2013-01,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",99.8,NA,[48423]
2013-02,Canada,Truck transportation [484],100.4,NA,[484]
2013-02,Canada,General freight trucking [4841],100.6,NA,[4841]
2013-02,Canada,"General freight trucking, local [48411]",99.7,NA,[48411]
2013-02,Canada,"General freight trucking, long distance [48412]",100.9,NA,[48412]
2013-02,Canada,Specialized freight trucking [4842],100.1,NA,[4842]
2013-02,Canada,Used household and office goods moving [48421],98.7,NA,[48421]
2013-02,Canada,"Specialized freight (except used goods) trucking, local [48422]",100.1,NA,[48422]
2013-02,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",100.2,NA,[48423]
2013-03,Canada,Truck transportation [484],100.4,NA,[484]
2013-03,Canada,General freight trucking [4841],100.9,NA,[4841]
2013-03,Canada,"General freight trucking, local [48411]",99.9,NA,[48411]
2013-03,Canada,"General freight trucking, long distance [48412]",101.2,NA,[48412]
2013-03,Canada,Specialized freight trucking [4842],99.6,NA,[4842]
2013-03,Canada,Used household and office goods moving [48421],98.8,NA,[48421]
2013-03,Canada,"Specialized freight (except used goods) trucking, local [48422]",100,NA,[48422]
2013-03,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",99.6,NA,[48423]
2013-04,Canada,Truck transportation [484],99.8,NA,[484]
2013-04,Canada,General freight trucking [4841],99.8,NA,[4841]
2013-04,Canada,"General freight trucking, local [48411]",99,NA,[48411]
2013-04,Canada,"General freight trucking, long distance [48412]",100.1,NA,[48412]
2013-04,Canada,Specialized freight trucking [4842],99.8,NA,[4842]
2013-04,Canada,Used household and office goods moving [48421],99,NA,[48421]
2013-04,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.4,NA,[48422]
2013-04,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",100.1,NA,[48423]
2013-05,Canada,Truck transportation [484],99,NA,[484]
2013-05,Canada,General freight trucking [4841],98.8,NA,[4841]
2013-05,Canada,"General freight trucking, local [48411]",98.1,NA,[48411]
2013-05,Canada,"General freight trucking, long distance [48412]",99,NA,[48412]
2013-05,Canada,Specialized freight trucking [4842],99.3,NA,[4842]
2013-05,Canada,Used household and office goods moving [48421],99,NA,[48421]
2013-05,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.4,NA,[48422]
2013-05,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",99.3,NA,[48423]
2013-06,Canada,Truck transportation [484],99.3,NA,[484]
2013-06,Canada,General freight trucking [4841],99,NA,[4841]
2013-06,Canada,"General freight trucking, local [48411]",98.7,NA,[48411]
2013-06,Canada,"General freight trucking, long distance [48412]",99.1,NA,[48412]
2013-06,Canada,Specialized freight trucking [4842],99.6,NA,[4842]
2013-06,Canada,Used household and office goods moving [48421],102.1,NA,[48421]
2013-06,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.4,NA,[48422]
2013-06,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",99.3,NA,[48423]
2013-07,Canada,Truck transportation [484],99.4,NA,[484]
2013-07,Canada,General freight trucking [4841],99.2,NA,[4841]
2013-07,Canada,"General freight trucking, local [48411]",99.7,NA,[48411]
2013-07,Canada,"General freight trucking, long distance [48412]",99,NA,[48412]
2013-07,Canada,Specialized freight trucking [4842],99.7,NA,[4842]
2013-07,Canada,Used household and office goods moving [48421],102.7,NA,[48421]
2013-07,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.7,NA,[48422]
2013-07,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",99.2,NA,[48423]
2013-08,Canada,Truck transportation [484],99.9,NA,[484]
2013-08,Canada,General freight trucking [4841],99.7,NA,[4841]
2013-08,Canada,"General freight trucking, local [48411]",100,NA,[48411]
2013-08,Canada,"General freight trucking, long distance [48412]",99.6,NA,[48412]
2013-08,Canada,Specialized freight trucking [4842],100.1,NA,[4842]
2013-08,Canada,Used household and office goods moving [48421],102.8,NA,[48421]
2013-08,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.8,NA,[48422]
2013-08,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",99.8,NA,[48423]
2013-09,Canada,Truck transportation [484],100.2,NA,[484]
2013-09,Canada,General freight trucking [4841],100.2,NA,[4841]
2013-09,Canada,"General freight trucking, local [48411]",100.3,NA,[48411]
2013-09,Canada,"General freight trucking, long distance [48412]",100.1,NA,[48412]
2013-09,Canada,Specialized freight trucking [4842],100.1,NA,[4842]
2013-09,Canada,Used household and office goods moving [48421],98.9,NA,[48421]
2013-09,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.9,NA,[48422]
2013-09,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",100.4,NA,[48423]
2013-10,Canada,Truck transportation [484],100.4,NA,[484]
2013-10,Canada,General freight trucking [4841],100.3,NA,[4841]
2013-10,Canada,"General freight trucking, local [48411]",101.7,NA,[48411]
2013-10,Canada,"General freight trucking, long distance [48412]",99.9,NA,[48412]
2013-10,Canada,Specialized freight trucking [4842],100.4,NA,[4842]
2013-10,Canada,Used household and office goods moving [48421],99.7,NA,[48421]
2013-10,Canada,"Specialized freight (except used goods) trucking, local [48422]",100.6,NA,[48422]
2013-10,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",100.4,NA,[48423]
2013-11,Canada,Truck transportation [484],100.5,NA,[484]
2013-11,Canada,General freight trucking [4841],100.4,NA,[4841]
2013-11,Canada,"General freight trucking, local [48411]",101.8,NA,[48411]
2013-11,Canada,"General freight trucking, long distance [48412]",100,NA,[48412]
2013-11,Canada,Specialized freight trucking [4842],100.6,NA,[4842]
2013-11,Canada,Used household and office goods moving [48421],99.8,NA,[48421]
2013-11,Canada,"Specialized freight (except used goods) trucking, local [48422]",100.7,NA,[48422]
2013-11,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",100.6,NA,[48423]
2013-12,Canada,Truck transportation [484],101.1,NA,[484]
2013-12,Canada,General freight trucking [4841],101.2,NA,[4841]
2013-12,Canada,"General freight trucking, local [48411]",102.4,NA,[48411]
2013-12,Canada,"General freight trucking, long distance [48412]",100.9,NA,[48412]
2013-12,Canada,Specialized freight trucking [4842],101,NA,[4842]
2013-12,Canada,Used household and office goods moving [48421],99.7,NA,[48421]
2013-12,Canada,"Specialized freight (except used goods) trucking, local [48422]",101.1,NA,[48422]
2013-12,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",101.1,NA,[48423]
2014-01,Canada,Truck transportation [484],102.3,NA,[484]
2014-01,Canada,General freight trucking [4841],102.4,NA,[4841]
2014-01,Canada,"General freight trucking, local [48411]",103,NA,[48411]
2014-01,Canada,"General freight trucking, long distance [48412]",102.1,NA,[48412]
2014-01,Canada,Specialized freight trucking [4842],102.1,NA,[4842]
2014-01,Canada,Used household and office goods moving [48421],100.6,NA,[48421]
2014-01,Canada,"Specialized freight (except used goods) trucking, local [48422]",101.4,NA,[48422]
2014-01,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",102.6,NA,[48423]
2014-02,Canada,Truck transportation [484],103.2,NA,[484]
2014-02,Canada,General freight trucking [4841],103.4,NA,[4841]
2014-02,Canada,"General freight trucking, local [48411]",103.9,NA,[48411]
2014-02,Canada,"General freight trucking, long distance [48412]",103.1,NA,[48412]
2014-02,Canada,Specialized freight trucking [4842],102.8,NA,[4842]
2014-02,Canada,Used household and office goods moving [48421],101.1,NA,[48421]
2014-02,Canada,"Specialized freight (except used goods) trucking, local [48422]",101.9,NA,[48422]
2014-02,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",103.4,NA,[48423]
2014-03,Canada,Truck transportation [484],103.6,NA,[484]
2014-03,Canada,General freight trucking [4841],103.8,NA,[4841]
2014-03,Canada,"General freight trucking, local [48411]",104.3,NA,[48411]
2014-03,Canada,"General freight trucking, long distance [48412]",103.5,NA,[48412]
2014-03,Canada,Specialized freight trucking [4842],103.3,NA,[4842]
2014-03,Canada,Used household and office goods moving [48421],101.5,NA,[48421]
2014-03,Canada,"Specialized freight (except used goods) trucking, local [48422]",102,NA,[48422]
2014-03,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",104,NA,[48423]
2014-04,Canada,Truck transportation [484],103.6,NA,[484]
2014-04,Canada,General freight trucking [4841],103.3,NA,[4841]
2014-04,Canada,"General freight trucking, local [48411]",103.4,NA,[48411]
2014-04,Canada,"General freight trucking, long distance [48412]",103,NA,[48412]
2014-04,Canada,Specialized freight trucking [4842],104.2,NA,[4842]
2014-04,Canada,Used household and office goods moving [48421],102.4,NA,[48421]
2014-04,Canada,"Specialized freight (except used goods) trucking, local [48422]",102.6,NA,[48422]
2014-04,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",105.1,NA,[48423]
2014-05,Canada,Truck transportation [484],103.4,NA,[484]
2014-05,Canada,General freight trucking [4841],103,NA,[4841]
2014-05,Canada,"General freight trucking, local [48411]",103.4,NA,[48411]
2014-05,Canada,"General freight trucking, long distance [48412]",102.7,NA,[48412]
2014-05,Canada,Specialized freight trucking [4842],104.1,NA,[4842]
2014-05,Canada,Used household and office goods moving [48421],102.7,NA,[48421]
2014-05,Canada,"Specialized freight (except used goods) trucking, local [48422]",102.4,NA,[48422]
2014-05,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",105,NA,[48423]
2014-06,Canada,Truck transportation [484],102.9,NA,[484]
2014-06,Canada,General freight trucking [4841],102.4,NA,[4841]
2014-06,Canada,"General freight trucking, local [48411]",103.3,NA,[48411]
2014-06,Canada,"General freight trucking, long distance [48412]",102.1,NA,[48412]
2014-06,Canada,Specialized freight trucking [4842],103.8,NA,[4842]
2014-06,Canada,Used household and office goods moving [48421],105.7,NA,[48421]
2014-06,Canada,"Specialized freight (except used goods) trucking, local [48422]",102.4,NA,[48422]
2014-06,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",104.2,NA,[48423]
2014-07,Canada,Truck transportation [484],101.9,NA,[484]
2014-07,Canada,General freight trucking [4841],101.9,NA,[4841]
2014-07,Canada,"General freight trucking, local [48411]",101.8,NA,[48411]
2014-07,Canada,"General freight trucking, long distance [48412]",101.6,NA,[48412]
2014-07,Canada,Specialized freight trucking [4842],102.1,NA,[4842]
2014-07,Canada,Used household and office goods moving [48421],105.1,NA,[48421]
2014-07,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.8,NA,[48422]
2014-07,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",102.8,NA,[48423]
2014-08,Canada,Truck transportation [484],101.6,NA,[484]
2014-08,Canada,General freight trucking [4841],101.5,NA,[4841]
2014-08,Canada,"General freight trucking, local [48411]",101.4,NA,[48411]
2014-08,Canada,"General freight trucking, long distance [48412]",101.3,NA,[48412]
2014-08,Canada,Specialized freight trucking [4842],101.8,NA,[4842]
2014-08,Canada,Used household and office goods moving [48421],105.4,NA,[48421]
2014-08,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.3,NA,[48422]
2014-08,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",102.5,NA,[48423]
2014-09,Canada,Truck transportation [484],101.3,NA,[484]
2014-09,Canada,General freight trucking [4841],101.2,NA,[4841]
2014-09,Canada,"General freight trucking, local [48411]",101.3,NA,[48411]
2014-09,Canada,"General freight trucking, long distance [48412]",101,NA,[48412]
2014-09,Canada,Specialized freight trucking [4842],101.6,NA,[4842]
2014-09,Canada,Used household and office goods moving [48421],103,NA,[48421]
2014-09,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.2,NA,[48422]
2014-09,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",102.5,NA,[48423]
2014-10,Canada,Truck transportation [484],100.9,NA,[484]
2014-10,Canada,General freight trucking [4841],100.6,NA,[4841]
2014-10,Canada,"General freight trucking, local [48411]",101.3,NA,[48411]
2014-10,Canada,"General freight trucking, long distance [48412]",100.3,NA,[48412]
2014-10,Canada,Specialized freight trucking [4842],101.4,NA,[4842]
2014-10,Canada,Used household and office goods moving [48421],101.3,NA,[48421]
2014-10,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.4,NA,[48422]
2014-10,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",102.3,NA,[48423]
2014-11,Canada,Truck transportation [484],100.5,NA,[484]
2014-11,Canada,General freight trucking [4841],100.4,NA,[4841]
2014-11,Canada,"General freight trucking, local [48411]",100.8,NA,[48411]
2014-11,Canada,"General freight trucking, long distance [48412]",100.1,NA,[48412]
2014-11,Canada,Specialized freight trucking [4842],101,NA,[4842]
2014-11,Canada,Used household and office goods moving [48421],101.1,NA,[48421]
2014-11,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.5,NA,[48422]
2014-11,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",101.6,NA,[48423]
2014-12,Canada,Truck transportation [484],100,NA,[484]
2014-12,Canada,General freight trucking [4841],99.5,NA,[4841]
2014-12,Canada,"General freight trucking, local [48411]",100.6,NA,[48411]
2014-12,Canada,"General freight trucking, long distance [48412]",99.1,NA,[48412]
2014-12,Canada,Specialized freight trucking [4842],101,NA,[4842]
2014-12,Canada,Used household and office goods moving [48421],99.2,NA,[48421]
2014-12,Canada,"Specialized freight (except used goods) trucking, local [48422]",99.7,NA,[48422]
2014-12,Canada,"Specialized freight (except used goods) trucking, long distance [48423]",101.8,NA,[48423]
2015-01,Canada,Truck transportation [484],99.4,NA,[484]
2015-01,Canada,General freight trucking [4841],99.7,NA,[4841]
2015-01,Canada,"General freight trucking, local [48411]",100.5,NA,[48411]
